"","Gene set","Overlap","pValue","pAdj"
"1","#upgenes.DNA_0","PRKDC, CDK2","0.999274344630393",1
"2","#upgenes.ERS_0","","1",1
"3","#upgenes.HTS_0","CSNK2A1, CSNK2A2","0.980329486793525",1
"4","#upgenes.HYP_0","HDAC1","0.999581267008149",1
"5","#upgenes.MTL_0","CDK5","0.994253275697544",1
"6","#upgenes.OXD_0","MYB, SMAD3, CAMKK2","0.895509252581347",1
"7","#upgenes.DNA_0.25","PRKDC, CDK2","0.998882420506997",1
"8","#upgenes.ERS_0.25","","1",1
"9","#upgenes.HTS_0.25","CSNK2A1","0.994242677864083",1
"10","#upgenes.HYP_0.25","HDAC1","0.999156844829382",1
"11","#upgenes.MTL_0.25","CDK5","0.991725027438084",1
"12","#upgenes.OXD_0.25","SMAD3, CAMKK2","0.952857598994253",1
"13","#upgenes.DNA_0.45","PRKDC, CDK2","0.99735241737023",1
"14","#upgenes.ERS_0.45","","1",1
"15","#upgenes.HTS_0.45","CSNK2A1","0.986587593541757",1
"16","#upgenes.HYP_0.45","","1",1
"17","#upgenes.MTL_0.45","CDK5","0.948400849856524",1
"18","#upgenes.OXD_0.45","SMAD3","0.983522193446073",1
"19","#upgenes.DNA_0.5","PRKDC, CDK2","0.99735241737023",1
"20","#upgenes.ERS_0.5","","1",1
"21","#upgenes.HTS_0.5","CSNK2A1","0.986587593541757",1
"22","#upgenes.HYP_0.5","","1",1
"23","#upgenes.MTL_0.5","CDK5","0.948400849856524",1
"24","#upgenes.OXD_0.5","SMAD3","0.983522193446073",1
"25","#upgenes.DNA_0.65","PRKDC, CDK2","0.984477239076974",1
"26","#upgenes.ERS_0.65","","1",1
"27","#upgenes.HTS_0.65","CSNK2A1","0.950879636730976",1
"28","#upgenes.HYP_0.65","","1",1
"29","#upgenes.MTL_0.65","CDK5","0.948400849856524",1
"30","#upgenes.OXD_0.65","SMAD3","0.917996672025493",1
"31","#upgenes.DNA_0.75","PRKDC, CDK2","0.984477239076974",1
"32","#upgenes.ERS_0.75","","1",1
"33","#upgenes.HTS_0.75","","1",1
"34","#upgenes.HYP_0.75","","1",1
"35","#upgenes.MTL_0.75","","1",1
"36","#upgenes.OXD_0.75","SMAD3","0.917996672025493",1
"37","#upgenes.DNA_0.85","PRKDC","0.968046563089251",1
"38","#upgenes.ERS_0.85","","1",1
"39","#upgenes.HTS_0.85","","1",1
"40","#upgenes.HYP_0.85","","1",1
"41","#upgenes.MTL_0.85","","1",1
"42","#upgenes.OXD_0.85","","1",1
"43","#upgenes.DNA_0.95","PRKDC","0.968046563089251",1
"44","#upgenes.ERS_0.95","","1",1
"45","#upgenes.HTS_0.95","","1",1
"46","#upgenes.HYP_0.95","","1",1
"47","#upgenes.MTL_0.95","","1",1
"48","#upgenes.OXD_0.95","","1",1
"49","#upgenes.DNA_1","PRKDC","0.968046563089251",1
"50","#upgenes.ERS_1","","1",1
"51","#upgenes.HTS_1","","1",1
"52","#upgenes.HYP_1","","1",1
"53","#upgenes.MTL_1","","1",1
"54","#upgenes.OXD_1","","1",1
"55","#dngenes.DNA_0","PRKDC, CDK2","0.999274344630393",1
"56","#dngenes.ERS_0","","1",1
"57","#dngenes.HTS_0","CSNK2A1, CSNK2A2","0.980329486793525",1
"58","#dngenes.HYP_0","HDAC1","0.999581267008149",1
