"","Gene set","Overlap","pValue","pAdj"
"1","DNA_thresholded_050","CHEK2, PRKDC","0.550382135625573",1
"2","DNA_thresholded_100","CHEK2, PRKDC","0.884597850472811",1
"3","DNA_thresholded_200","CHEK2, PRKDC","0.994885038186541",1
"4","DNA_thresholded_300","CHEK2, PRKDC, CDK2","0.998812737663955",1
"5","DNA_thresholded_400","CHEK2, PRKDC, CDK2","0.999947626828718",1
"6","DNA_thresholded_477","CHEK2, PRKDC, CDK2","0.999995570166897",1
"7","ERS_thresholded_050","","1",1
"8","ERS_thresholded_100","","1",1
"9","ERS_thresholded_200","","1",1
"10","ERS_thresholded_300","EP300, CSNK2A2","0.999787353062137",1
"11","ERS_thresholded_400","EP300, CSNK2A2","0.999992042831625",1
"12","ERS_thresholded_477","EP300, CSNK2A2, CSNK2A1","0.999993959646501",1
"13","HTS_thresholded_050","","1",1
"14","HTS_thresholded_100","GSK3B","0.975889819880866",1
"15","HTS_thresholded_200","GSK3B, ATM, MAPK1, MAPK3","0.932847154775258",1
"16","HTS_thresholded_300","GSK3B, ATM, MAPK1, MAPK3, CSNK2A2, PPARG","0.957296940571503",1
"17","HTS_thresholded_400","GSK3B, ATM, MAPK1, MAPK3, CSNK2A2, PPARG, CSNK2A1, EP300","0.971105345487839",1
"18","HTS_thresholded_477","GSK3B, ATM, MAPK1, MAPK3, CSNK2A2, PPARG, CSNK2A1, EP300, AKT1, PRKAA1","0.969874339582518",1
"19","HYP_thresholded_050","DUSP14, RPS6KA5","0.548418914300687",1
"20","HYP_thresholded_100","DUSP14, RPS6KA5","0.883648402551915",1
"21","HYP_thresholded_200","DUSP14, RPS6KA5","0.994856936634422",1
"22","HYP_thresholded_300","DUSP14, RPS6KA5","0.99981038283739",1
"23","HYP_thresholded_400","DUSP14, RPS6KA5, HDAC1","0.999944952756105",1
"24","HYP_thresholded_477","DUSP14, RPS6KA5, HDAC1","0.999995354303607",1
"25","MTL_thresholded_050","","1",1
"26","MTL_thresholded_100","","1",1
"27","MTL_thresholded_200","CDK5","0.999334097820967",1
"28","MTL_thresholded_300","CDK5","0.999980644602801",1
"29","MTL_thresholded_400","CDK5","0.999999372664256",1
"30","MTL_thresholded_477","CDK5","0.999999957220714",1
"31","OXD_thresholded_050","MYB","0.844792298320588",1
"32","OXD_thresholded_100","MYB","0.975637614266002",1
"33","OXD_thresholded_200","MYB, SMAD3, CAMKK2","0.977077626661287",1
"34","OXD_thresholded_300","MYB, SMAD3, CAMKK2, PCGF2","0.994680361620379",1
"35","OXD_thresholded_400","MYB, SMAD3, CAMKK2, PCGF2","0.999649360911347",1
"36","OXD_thresholded_477","MYB, SMAD3, CAMKK2, PCGF2","0.999959805663161",1
