"","Gene set","Overlap","pValue","pAdj"
"1","DNA_thresholded_050","","1",1
"2","DNA_thresholded_100","FOXM1","0.930088240127367",1
"3","DNA_thresholded_200","FOXM1","0.994997760322728",1
"4","DNA_thresholded_300","FOXM1, YY1","0.996604916917249",1
"5","DNA_thresholded_400","FOXM1, YY1","0.999673624002486",1
"6","DNA_thresholded_477","FOXM1, YY1, TFDP1, TFDP2, TP73","0.993452309820539",1
"7","ERS_thresholded_050","","1",1
"8","ERS_thresholded_100","","1",1
"9","ERS_thresholded_200","PIK3R1, MAP2K3","0.965566127523955",1
"10","ERS_thresholded_300","PIK3R1, MAP2K3, CEBPB, EP300","0.946362007199259",1
"11","ERS_thresholded_400","PIK3R1, MAP2K3, CEBPB, EP300, CDC25A","0.971955559660831",1
"12","ERS_thresholded_477","PIK3R1, MAP2K3, CEBPB, EP300, CDC25A, CSNK2A1","0.978142773510473",1
"13","HTS_thresholded_050","","1",1
"14","HTS_thresholded_100","PRKACA, GSK3B, MAPKAPK2","0.479819520474531",1
"15","HTS_thresholded_200","PRKACA, GSK3B, MAPKAPK2, HSP90AB1, CREBBP, MAPK1, MAPK3","0.244059975305222",1
"16","HTS_thresholded_300","PRKACA, GSK3B, MAPKAPK2, HSP90AB1, CREBBP, MAPK1, MAPK3","0.627869659579948",1
"17","HTS_thresholded_400","PRKACA, GSK3B, MAPKAPK2, HSP90AB1, CREBBP, MAPK1, MAPK3, SIRT1, CSNK2A1, EP300","0.51767160122073",1
"18","HTS_thresholded_477","PRKACA, GSK3B, MAPKAPK2, HSP90AB1, CREBBP, MAPK1, MAPK3, SIRT1, CSNK2A1, EP300, FOXO1, PRKAA1, FOS","0.362270211233579",1
"19","HYP_thresholded_050","RPS6KA5","0.734267167046664",1
"20","HYP_thresholded_100","RPS6KA5, NFKB1, EGR1, GATA3","0.257462497458237",1
"21","HYP_thresholded_200","RPS6KA5, NFKB1, EGR1, GATA3, MAP3K1","0.581129320857259",1
"22","HYP_thresholded_300","RPS6KA5, NFKB1, EGR1, GATA3, MAP3K1, CDC42","0.771856414770226",1
"23","HYP_thresholded_400","RPS6KA5, NFKB1, EGR1, GATA3, MAP3K1, CDC42, ELF3, HDAC1","0.780090775981968",1
"24","HYP_thresholded_477","RPS6KA5, NFKB1, EGR1, GATA3, MAP3K1, CDC42, ELF3, HDAC1, MYOD1","0.834905757922082",1
"25","MTL_thresholded_050","","1",1
"26","MTL_thresholded_100","","1",1
"27","MTL_thresholded_200","","1",1
"28","MTL_thresholded_300","","1",1
"29","MTL_thresholded_400","","1",1
"30","MTL_thresholded_477","MAPK9","0.999994179466935",1
"31","OXD_thresholded_050","MYB","0.734066453727447",1
"32","OXD_thresholded_100","MYB, GATA6","0.735300266791559",1
"33","OXD_thresholded_200","MYB, GATA6, SMAD3","0.891325713408194",1
"34","OXD_thresholded_300","MYB, GATA6, SMAD3, STAT1","0.948473824979084",1
"35","OXD_thresholded_400","MYB, GATA6, SMAD3, STAT1","0.9908689956394",1
"36","OXD_thresholded_477","MYB, GATA6, SMAD3, STAT1, SIRT1","0.992142218862996",1
