NodeName	NodeID	Regulation	Score	Correct	Incorrect	Ambiguous	p-value	Enrichment p-value
PIAS3	931	1	19	24	5	10	0.00722122278370503	1
IL6R	1067	1	19	22	3	14	0.00811661903699998	1
MAP3K1	925	1	18	24	6	9	0.0272846085540886	1
MAP3K2	1072	1	18	24	6	9	0.0272846085540886	1
MAP4K2	1206	1	18	24	6	8	0.0272846085540886	1
NR2C2	1403	1	18	22	4	12	0.0240869661414785	1
ECSIT	1780	1	18	24	6	8	0.0272846085540886	1
NRK	3044	1	18	24	6	8	0.0272846085540886	1
CSF2RB	3200	1	18	24	6	9	0.0390395507789478	1
STK38	812	-1	18	22	4	13	0.0163876565942423	1
JAZF1	2633	-1	18	22	4	8	0.0240869661414785	1
NR2C2AP	3308	-1	18	22	4	8	0.0240869661414785	1
MAPK1	113	1	17	23	6	10	0.0346859540232256	1
MAP3K8	302	1	17	24	7	8	0.058047774054399	1
MAP3K14	308	1	17	23	6	10	0.0346859540232256	1
TNFSF13B	548	1	17	23	6	9	0.0346859540232256	1
SHC1	1212	1	17	23	6	10	0.0346859540232256	1
EFNB1	1361	1	17	21	4	14	0.065721093216093	1
ROR1	2016	1	17	21	4	14	0.0466582261966925	1
TNIK	2219	1	17	22	5	11	0.0411565995796203	1
ZFP91	2624	1	17	23	6	9	0.0346859540232256	1
SGK1	204	-1	17	19	2	18	0.00363020952924526	1
NEDD4L	1189	-1	17	22	5	12	0.0411565995796203	1
PTPN7	1937	-1	17	23	6	10	0.0346859540232256	1
TRIM59	2363	-1	17	23	6	7	0.0346859540232256	1
RICTOR	3033	-1	17	19	2	18	0.00363020952924526	1
FRS3	3206	-1	17	23	6	10	0.0346859540232256	1
SRC	25	1	16	20	4	15	0.0622474212945003	1
MAP2K1	277	1	16	21	5	13	0.0529774689848727	1
CXCL9	435	1	16	21	5	12	0.0529774689848727	1
MTNR1A	522	1	16	23	7	9	0.0719168921782657	1
BTF3	747	1	16	20	4	14	0.0622474212945003	1
CXCL10	757	1	16	21	5	12	0.0529774689848727	1
ARAF	840	1	16	23	7	9	0.0719168921782657	1
MAP2K3	917	1	16	21	5	13	0.0529774689848727	1
CXCL11	976	1	16	21	5	12	0.0529774689848727	1
PDGFRA	1131	1	16	20	4	15	0.0286499997220362	1
PDGFRB	1133	1	16	20	4	15	0.0286499997220362	1
NR0B1	1169	1	16	20	4	13	0.0286499997220362	1
KSR1	1253	1	16	22	6	11	0.0626860807873038	1
EPHB2	1365	1	16	20	4	15	0.0622474212945003	1
PTN	1367	1	16	20	4	15	0.0622474212945003	1
ESRRB	1404	1	16	20	4	10	0.0286499997220362	1
CCL15	1462	1	16	21	5	12	0.0529774689848727	1
CCL7	1465	1	16	20	4	15	0.0185213293551353	1
CCL28	1467	1	16	21	5	12	0.0529774689848727	1
CCL24	1470	1	16	21	5	12	0.0529774689848727	1
ARF1	1593	1	16	22	6	10	0.0436881161039769	1
RBP1	1649	1	16	21	5	13	0.0362038813541934	1
TRAF1	1923	1	16	18	2	18	0.0139448630656798	1
PTPN21	1934	1	16	20	4	15	0.0622474212945003	1
HSPA1B	2338	1	16	20	4	14	0.0185213293551353	1
MAP3K21	2500	1	16	21	5	12	0.0529774689848727	1
CCR3	2516	1	16	21	5	13	0.0529774689848727	1
AANAT	2867	1	16	23	7	9	0.0719168921782657	1
CCL18	2879	1	16	21	5	12	0.0529774689848727	1
MOS	3057	1	16	21	5	12	0.0529774689848727	1
EIF4EBP1	305	-1	16	24	8	4	0.109644612913017	1
PPP2R2C	1821	-1	16	20	4	15	0.0622474212945003	1
HIC1	2606	-1	16	20	4	14	0.0286499997220362	1
NME1	2692	-1	16	22	6	10	0.0626860807873038	1
CCL2	140	1	15	21	6	12	0.109479971154402	1
TIAM1	183	1	15	22	7	10	0.0882621283168537	1
GSN	283	1	15	22	7	10	0.0882621283168537	1
SMAD3	289	1	15	25	10	4	0.0855907333417766	1
CCL3L1	320	1	15	21	6	12	0.109479971154402	1
NOD2	344	1	15	20	5	14	0.046010367680965	1
CCL5	437	1	15	21	6	12	0.109479971154402	1
CCL8	438	1	15	21	6	12	0.109479971154402	1
CCL4	439	1	15	21	6	12	0.109479971154402	1
TNFSF14	546	1	15	19	4	13	0.055857899873782	1
LTB	550	1	15	19	4	13	0.055857899873782	1
LTBR	551	1	15	19	4	15	0.055857899873782	1
TNF	879	1	15	21	6	12	0.0369708458124363	1
RAC1	936	1	15	22	7	10	0.0882621283168537	1
BRCA2	992	1	15	25	10	4	0.0855907333417766	1
MAPK8IP3	1058	1	15	23	8	7	0.176048015861583	1
ACVR1B	1074	1	15	25	10	4	0.0855907333417766	1
MTMR4	1124	1	15	25	10	4	0.0855907333417766	1
EPHA3	1152	1	15	19	4	16	0.0815869755177758	1
PEA15	1202	1	15	22	7	10	0.0882621283168537	1
LAMTOR3	1226	1	15	22	7	10	0.0882621283168537	1
ACVR1C	1231	1	15	25	10	4	0.0855907333417766	1
EIF4E	1268	1	15	25	10	4	0.0855907333417766	1
NUP153	1270	1	15	23	8	8	0.0707071172364576	1
MTSS1	1298	1	15	22	7	10	0.0882621283168537	1
MDK	1331	1	15	20	5	10	0.187823938309056	1
ALK	1368	1	15	18	3	18	0.0435647043701497	1
PTPRZ1	1369	1	15	18	3	14	0.0435647043701497	1
CCL13	1460	1	15	21	6	12	0.109479971154402	1
CCL14	1461	1	15	21	6	12	0.109479971154402	1
CCL3	1464	1	15	21	6	12	0.109479971154402	1
CCL11	1469	1	15	21	6	12	0.109479971154402	1
CCL26	1471	1	15	21	6	12	0.109479971154402	1
CYTH2	1681	1	15	22	7	9	0.0882621283168537	1
PSD3	1682	1	15	21	6	8	0.0545422368353257	1
ARFGEF2	1693	1	15	21	6	8	0.0545422368353257	1
PTP4A3	1921	1	15	22	7	10	0.0882621283168537	1
USP6	2067	1	15	22	7	9	0.0882621283168537	1
AFDN	2320	1	15	20	5	14	0.135189069899641	1
DOCK3	2423	1	15	22	7	10	0.0882621283168537	1
DOCK10	2424	1	15	22	7	10	0.0882621283168537	1
FGD5	2429	1	15	22	7	10	0.0882621283168537	1
PREX1	2439	1	15	22	7	10	0.0882621283168537	1
TIAM2	2442	1	15	22	7	10	0.0882621283168537	1
IL2RB	2623	1	15	18	3	18	0.0283100413559857	1
KPNB1	2645	1	15	25	10	4	0.0855907333417766	1
BCAR3	2786	1	15	20	5	14	0.135189069899641	1
ASAP2	2789	1	15	22	7	9	0.0882621283168537	1
ELMO1	2802	1	15	22	7	10	0.0882621283168537	1
DOCK1	2807	1	15	22	7	10	0.0882621283168537	1
ITGB6	2808	1	15	20	5	14	0.135189069899641	1
ITGB8	2814	1	15	20	5	14	0.135189069899641	1
ITGB5	2822	1	15	20	5	14	0.135189069899641	1
IL2RA	2836	1	15	16	1	21	0.00172112597596853	1
PLAT	2924	1	15	22	7	10	0.0882621283168537	1
F11R	3041	1	15	22	7	10	0.0882621283168537	1
PLD2	3042	1	15	22	7	10	0.0882621283168537	1
ARF6	3043	1	15	22	7	10	0.0882621283168537	1
KALRN	3100	1	15	22	7	10	0.0882621283168537	1
ANXA2	3359	1	15	22	7	9	0.0882621283168537	1
DOCK2	3426	1	15	22	7	10	0.0882621283168537	1
ACTA1	3467	1	15	22	7	10	0.0882621283168537	1
ASAP3	3501	1	15	22	7	9	0.0882621283168537	1
CYTH1	3518	1	15	21	6	8	0.0545422368353257	1
PTPN2	768	-1	15	17	2	20	0.00351244473758086	1
ARFGAP1	1696	-1	15	21	6	8	0.0545422368353257	1
SRGAP3	2150	-1	15	22	7	10	0.0882621283168537	1
STK24	2166	-1	15	19	4	13	0.055857899873782	1
TUBB	2244	-1	15	25	10	4	0.0855907333417766	1
ARHGAP4	2367	-1	15	22	7	10	0.0882621283168537	1
ARHGAP9	2371	-1	15	22	7	10	0.0882621283168537	1
ARHGAP12	2375	-1	15	22	7	10	0.0882621283168537	1
ARHGAP15	2376	-1	15	22	7	10	0.0882621283168537	1
ARHGAP27	2383	-1	15	22	7	10	0.0882621283168537	1
ARHGAP33	2388	-1	15	22	7	10	0.0882621283168537	1
ARHGAP44	2392	-1	15	22	7	10	0.0882621283168537	1
CHN1	2393	-1	15	22	7	10	0.0882621283168537	1
CHN2	2394	-1	15	22	7	10	0.0882621283168537	1
FAM13A	2395	-1	15	22	7	10	0.0882621283168537	1
SH3BP1	2400	-1	15	22	7	10	0.0882621283168537	1
