NodeName	NodeID	Regulation	Score	Correct	Incorrect	Ambiguous	p-value	Enrichment p-value
DDB2	525	1	13	17	4	10	0.00505502402378759	1
ZBTB17	482	1	12	17	5	9	0.010892347937429	1
ZBTB4	536	1	12	17	5	9	0.010892347937429	1
GFI1B	745	1	12	17	5	9	0.010892347937429	1
CDKN1A	131	-1	12	19	7	9	0.0167397415287764	1
CAMK2B	2325	-1	12	19	7	7	0.0194524352278756	1
PRKG1	23	1	11	14	3	7	0.00494612610607966	1
MAPKAPK2	93	1	11	16	5	12	0.0182064193904634	1
CAMK1	1631	1	11	13	2	12	0.00395017308428155	1
IFNGR1	1025	-1	11	15	4	12	0.0128115136222837	1
RB1	527	1	10	14	4	10	0.0210910203706383	1
STAT6	581	1	10	16	6	9	0.034181615616122	1
DAB2	1086	1	10	17	7	11	0.0410648588200442	1
USP24	2493	1	10	12	2	2	0.00865143135605425	1
E2F4	154	-1	10	17	7	11	0.0330354466336465	1
RBL2	155	-1	10	15	5	10	0.0239571743773776	1
CDK1	130	1	9	16	7	12	0.050122308127371	1
E2F6	250	1	9	15	6	12	0.0530926625817718	1
TP73	343	1	9	13	4	5	0.0322124666109876	1
APC2	561	1	9	18	9	4	0.0801053741545115	1
CKS1B	939	1	9	16	7	12	0.050122308127371	1
LTC4S	1245	1	9	15	6	12	0.0461012982854036	1
CD4	1423	1	9	15	6	10	0.0491379201234512	1
PRKACG	226	-1	9	16	7	10	0.0576193893023152	1
BBC3	239	-1	9	12	3	4	0.0235273529275848	1
PMAIP1	241	-1	9	12	3	4	0.0235273529275848	1
BCL2L11	257	-1	9	12	3	4	0.0235273529275848	1
BID	420	-1	9	12	3	4	0.0235273529275848	1
AURKA	531	-1	9	15	6	13	0.0514171552998159	1
SIAH2	759	-1	9	16	7	9	0.0631567855650022	1
PKMYT1	825	-1	9	16	7	12	0.050122308127371	1
PRKACB	1412	-1	9	16	7	10	0.0576193893023152	1
FGFR3	2048	-1	9	12	3	18	0.0169566124006583	1
LCK	52	1	8	15	7	12	0.0837919240359461	1
SMARCB1	526	1	8	14	6	9	0.059147003206512	1
MAPK11	637	1	8	16	8	10	0.0774521563157421	1
RBPJ	891	1	8	13	5	5	0.0586918857100463	1
MAML1	984	1	8	13	5	15	0.0620134667183274	1
DAXX	1254	1	8	14	6	11	0.059147003206512	1
WDR83	1290	1	8	18	10	7	0.126987886318647	1
E2F1	137	-1	8	11	3	20	0.033448275177569	1
BAK1	259	-1	8	15	7	7	0.087282238832246	1
BAX	260	-1	8	15	7	7	0.087282238832246	1
STAT1	299	-1	8	15	7	10	0.0837919240359461	1
STAT5A	828	-1	8	14	6	8	0.0761068458254364	1
BORA	2506	-1	8	14	6	8	0.0761068458254364	1
KRT1	2647	-1	8	9	1	3	0.0132183452539404	1
FYN	33	1	7	14	7	14	0.119655230663677	1
TIA1	94	1	7	18	11	3	0.160759144475197	1
HNRNPD	95	1	7	18	11	3	0.160759144475197	1
TIAL1	102	1	7	18	11	3	0.160759144475197	1
MAPK3	112	1	7	19	12	4	0.197016640805203	1
MAPK1	113	1	7	18	11	6	0.172526911985995	1
GFI1	116	1	7	10	3	4	0.0617141833885136	1
CASP6	201	1	7	12	5	11	0.0973525288894957	1
SGK1	204	1	7	13	6	15	0.0729563507228995	1
SFRP1	233	1	7	9	2	5	0.0403635762367688	1
BCL2L2	251	1	7	10	3	4	0.0617141833885136	1
HIPK2	315	1	7	12	5	16	0.0973525288894957	1
KLKB1	319	1	7	15	8	2	0.136355488851393	1
ASF1A	321	1	7	16	9	7	0.155782994735209	1
KAT2B	358	1	7	17	10	6	0.162784541892501	1
EP300	492	1	7	16	9	9	0.155782994735209	1
PRKD1	567	1	7	14	7	12	0.11407248856134	1
PIAS4	588	1	7	14	7	8	0.119655230663677	1
CREB1	604	1	7	13	6	15	0.107035729711122	1
KDM6A	614	1	7	15	8	8	0.144594813297484	1
PMS2	689	1	7	7	0	0	0.0104422604422604	1
NEK2	697	1	7	13	6	10	0.110877764485671	1
CDC20	763	1	7	9	2	5	0.0403635762367688	1
SENP3	789	1	7	16	9	7	0.155782994735209	1
HSPD1	838	1	7	10	3	4	0.0617141833885136	1
XRCC6	896	1	7	10	3	4	0.0617141833885136	1
SMARCAD1	989	1	7	14	7	9	0.0923533157230755	1
ACVR1	1045	1	7	12	5	5	0.0961725689767249	1
ACVRL1	1046	1	7	12	5	5	0.0961725689767249	1
BMPR1B	1047	1	7	12	5	5	0.0961725689767249	1
DTX1	1066	1	7	16	9	7	0.155782994735209	1
PTPRC	1078	1	7	12	5	17	0.0932388178355767	1
SMAD1	1090	1	7	15	8	10	0.125209754768519	1
NTRK2	1358	1	7	12	5	16	0.0973525288894957	1
NR2C2	1403	1	7	15	8	7	0.140452289043213	1
CCL7	1465	1	7	17	10	6	0.167057908231906	1
GNAQ	1630	1	7	16	9	7	0.152135587980566	1
FER	1654	1	7	11	4	13	0.0799334742443666	1
VDAC2	1668	1	7	10	3	4	0.0617141833885136	1
ADRA1D	1874	1	7	15	8	4	0.136355488851393	1
AVPR1A	1879	1	7	15	8	4	0.136355488851393	1
