"","Gene set","Overlap","pValue","pAdj"
"1","DNA_thresholded_050","","1",1
"2","DNA_thresholded_100","","1",1
"3","DNA_thresholded_200","","1",1
"4","DNA_thresholded_300","","1",1
"5","DNA_thresholded_400","","1",1
"6","DNA_thresholded_477","","1",1
"7","ERS_thresholded_050","GSK3A","0.788302645511153",1
"8","ERS_thresholded_100","GSK3A","0.954840148962832",1
"9","ERS_thresholded_200","GSK3A","0.997848154057948",1
"10","ERS_thresholded_300","GSK3A, CSNK2A2","0.998886609523138",1
"11","ERS_thresholded_400","GSK3A, CSNK2A2","0.999925091453173",1
"12","ERS_thresholded_477","GSK3A, CSNK2A2, CSNK2A1","0.999924961614743",1
"13","HTS_thresholded_050","","1",1
"14","HTS_thresholded_100","","1",1
"15","HTS_thresholded_200","MAPK1","0.997994596999897",1
"16","HTS_thresholded_300","MAPK1, CSNK2A2","0.998960319311468",1
"17","HTS_thresholded_400","MAPK1, CSNK2A2, CSNK2A1","0.999523271002399",1
"18","HTS_thresholded_477","MAPK1, CSNK2A2, CSNK2A1, AKT1, FOXO1","0.998513333519941",1
"19","HYP_thresholded_050","","1",1
"20","HYP_thresholded_100","","1",1
"21","HYP_thresholded_200","","1",1
"22","HYP_thresholded_300","","1",1
"23","HYP_thresholded_400","NR4A1","0.999995521265044",1
"24","HYP_thresholded_477","NR4A1","0.999999574914563",1
"25","MTL_thresholded_050","","1",1
"26","MTL_thresholded_100","","1",1
"27","MTL_thresholded_200","","1",1
"28","MTL_thresholded_300","","1",1
"29","MTL_thresholded_400","","1",1
"30","MTL_thresholded_477","","1",1
"31","OXD_thresholded_050","PDGFRB","0.788578566681468",1
"32","OXD_thresholded_100","PDGFRB","0.954879184637059",1
"33","OXD_thresholded_200","PDGFRB, RAF1, SMAD3","0.942835667120147",1
"34","OXD_thresholded_300","PDGFRB, RAF1, SMAD3, PDGFRA","0.979752412113648",1
"35","OXD_thresholded_400","PDGFRB, RAF1, SMAD3, PDGFRA","0.997641923873442",1
"36","OXD_thresholded_477","PDGFRB, RAF1, SMAD3, PDGFRA","0.999582197119858",1
