"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-1257604","R-HSA-1257604","PIP3 activates AKT signaling","14/33","172/2914",1.13330110247249e-09,4.57853645398886e-07,2.89886492527174e-07,"TP53/AKT1/MAPK1/PPP2CA/NR4A1/GSK3A/CSNK2A2/KITLG/PDGFRB/FOXO1/ESR1/ATF2/CSNK2A1/PDGFRA",14
"R-HSA-9006925","R-HSA-9006925","Intracellular signaling by second messengers","14/33","201/2914",9.01964469727054e-09,1.46835057254107e-06,9.2967480231235e-07,"TP53/AKT1/MAPK1/PPP2CA/NR4A1/GSK3A/CSNK2A2/KITLG/PDGFRB/FOXO1/ESR1/ATF2/CSNK2A1/PDGFRA",14
"R-HSA-212436","R-HSA-212436","Generic Transcription Pathway","20/33","481/2914",1.09035933604535e-08,1.46835057254107e-06,9.2967480231235e-07,"TP53/AKT1/MAPK14/MAPK1/SMAD3/PPP2CA/NR4A1/NR0B2/CSNK2A2/MEF2C/MAPK11/WWTR1/ZNF521/RB1/TWIST1/FOXO1/ESR1/ATF2/RXRB/CSNK2A1",20
"R-HSA-73857","R-HSA-73857","RNA Polymerase II Transcription","20/33","499/2914",2.10687414506523e-08,2.12794288651588e-06,1.34729057171276e-06,"TP53/AKT1/MAPK14/MAPK1/SMAD3/PPP2CA/NR4A1/NR0B2/CSNK2A2/MEF2C/MAPK11/WWTR1/ZNF521/RB1/TWIST1/FOXO1/ESR1/ATF2/RXRB/CSNK2A1",20
"R-HSA-5663202","R-HSA-5663202","Diseases of signal transduction","14/33","268/2914",3.67075028216877e-07,2.96596622799237e-05,1.87787856540424e-05,"AKT1/MAPK1/JAK2/SMAD3/PPP2CA/NR4A1/GSK3A/KITLG/PDGFRB/FOXO1/ESR1/RAF1/STAT3/PDGFRA",14
"R-HSA-450282","R-HSA-450282","MAPK targets/ Nuclear events mediated by MAP kinases","6/33","30/2914",6.41529135418189e-07,4.31962951181581e-05,2.73493999836175e-05,"MAPK14/MAPK1/PPP2CA/MEF2C/MAPK11/ATF2",6
"R-HSA-198753","R-HSA-198753","ERK/MAPK targets","5/33","21/2914",2.43301538336048e-06,0.000137955431510246,8.73454139056532e-05,"MAPK14/MAPK1/PPP2CA/MEF2C/MAPK11",5
"R-HSA-450341","R-HSA-450341","Activation of the AP-1 family of transcription factors","4/33","10/2914",2.73179072297516e-06,0.000137955431510246,8.73454139056532e-05,"MAPK14/MAPK1/MAPK11/ATF2",4
"R-HSA-8878166","R-HSA-8878166","Transcriptional regulation by RUNX2","7/33","62/2914",3.87249181644802e-06,0.000173831854871667,0.000110060293730628,"AKT1/MAPK1/WWTR1/ZNF521/RB1/TWIST1/ESR1",7
"R-HSA-198725","R-HSA-198725","Nuclear Events (kinase and transcription factor activation)","5/33","24/2914",4.96053358553425e-06,0.000200405556855584,0.000126885227503665,"MAPK14/MAPK1/PPP2CA/MEF2C/MAPK11",5
"R-HSA-2219528","R-HSA-2219528","PI3K/AKT Signaling in Cancer","8/33","97/2914",7.88431124900806e-06,0.000289569249509023,0.000183338529522388,"AKT1/NR4A1/GSK3A/KITLG/PDGFRB/FOXO1/ESR1/PDGFRA",8
"R-HSA-449147","R-HSA-449147","Signaling by Interleukins","13/33","332/2914",2.95458277102854e-05,0.000994709532912941,0.000629792643298188,"TP53/AKT1/MAPK14/MAPK1/JAK2/SMAD3/PPP2CA/MEF2C/MAPK11/TWIST1/FOXO1/ATF2/STAT3",13
"R-HSA-6807070","R-HSA-6807070","PTEN Regulation","6/33","59/2914",3.85693679158056e-05,0.00113341441328994,0.000717612564954285,"TP53/AKT1/MAPK1/CSNK2A2/ATF2/CSNK2A1",6
"R-HSA-450294","R-HSA-450294","MAP kinase activation","6/33","60/2914",4.25115552028134e-05,0.00113341441328994,0.000717612564954285,"MAPK14/MAPK1/PPP2CA/MEF2C/MAPK11/ATF2",6
"R-HSA-5683057","R-HSA-5683057","MAPK family signaling cascades","10/33","202/2914",4.63560229602482e-05,0.00113341441328994,0.000717612564954285,"MAPK1/PAK1/JAK2/PPP2CA/KITLG/DUSP8/PDGFRB/FOXO1/RAF1/PDGFRA",10
"R-HSA-8940973","R-HSA-8940973","RUNX2 regulates osteoblast differentiation","4/33","19/2914",4.69182745215969e-05,0.00113341441328994,0.000717612564954285,"MAPK1/WWTR1/ZNF521/RB1",4
"R-HSA-9006934","R-HSA-9006934","Signaling by Receptor Tyrosine Kinases","13/33","347/2914",4.76931807572498e-05,0.00113341441328994,0.000717612564954285,"AKT1/MAPK14/MAPK1/PAK1/JAK2/PPP2CA/MEF2C/MAPK11/KITLG/PDGFRB/ESR1/STAT3/PDGFRA",13
"R-HSA-6811558","R-HSA-6811558","PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling","7/33","92/2914",5.43422073593578e-05,0.00121968065406559,0.000772231367738243,"AKT1/MAPK1/PPP2CA/KITLG/PDGFRB/ESR1/PDGFRA",7
"R-HSA-445144","R-HSA-445144","Signal transduction by L1","4/33","20/2914",5.81806610097484e-05,0.00123710458147044,0.000783263192541211,"MAPK1/PAK1/CSNK2A2/CSNK2A1",4
"R-HSA-448424","R-HSA-448424","Interleukin-17 signaling","6/33","64/2914",6.1648064658217e-05,0.00124529090609598,0.000788446300628776,"MAPK14/MAPK1/PPP2CA/MEF2C/MAPK11/ATF2",6
"R-HSA-5633007","R-HSA-5633007","Regulation of TP53 Activity","7/33","95/2914",6.6924266434947e-05,0.00128749541141517,0.000815167756576046,"TP53/AKT1/MAPK14/PPP2CA/CSNK2A2/MAPK11/CSNK2A1",7
"R-HSA-199418","R-HSA-199418","Negative regulation of the PI3K/AKT network","7/33","99/2914",8.73309513746298e-05,0.00160371383433411,0.00101537900402081,"AKT1/MAPK1/PPP2CA/KITLG/PDGFRB/ESR1/PDGFRA",7
"R-HSA-187037","R-HSA-187037","Signaling by NTRK1 (TRKA)","6/33","70/2914",0.000102727456861732,0.00180443011183217,0.00114246096189478,"MAPK14/MAPK1/PPP2CA/MEF2C/MAPK11/STAT3",6
"R-HSA-5674400","R-HSA-5674400","Constitutive Signaling by AKT1 E17K in Cancer","4/33","24/2914",0.000123584307876694,0.00199712241528738,0.00126446260269628,"AKT1/NR4A1/GSK3A/FOXO1",4
"R-HSA-8941326","R-HSA-8941326","RUNX2 regulates bone development","4/33","24/2914",0.000123584307876694,0.00199712241528738,0.00126446260269628,"MAPK1/WWTR1/ZNF521/RB1",4
"R-HSA-1643685","R-HSA-1643685","Disease","14/33","443/2914",0.000145586213129756,0.00226218577324698,0.00143228541662068,"AKT1/MAPK1/JAK2/SMAD3/PPP2CA/NR4A1/GSK3A/KITLG/PDGFRB/FOXO1/ESR1/RAF1/STAT3/PDGFRA",14
"R-HSA-69278","R-HSA-69278","Cell Cycle, Mitotic","9/33","191/2914",0.000179843455388051,0.00254088073648027,0.00160873897593722,"TP53/AKT1/MAPK1/JAK2/PPP2CA/CSNK2A2/RB1/CSNK2A1/CSNK1D",9
"R-HSA-168142","R-HSA-168142","Toll Like Receptor 10 (TLR10) Cascade","6/33","78/2914",0.000188679262609921,0.00254088073648027,0.00160873897593722,"MAPK14/MAPK1/PPP2CA/MEF2C/MAPK11/ATF2",6
"R-HSA-168176","R-HSA-168176","Toll Like Receptor 5 (TLR5) Cascade","6/33","78/2914",0.000188679262609921,0.00254088073648027,0.00160873897593722,"MAPK14/MAPK1/PPP2CA/MEF2C/MAPK11/ATF2",6
"R-HSA-975871","R-HSA-975871","MyD88 cascade initiated on plasma membrane","6/33","78/2914",0.000188679262609921,0.00254088073648027,0.00160873897593722,"MAPK14/MAPK1/PPP2CA/MEF2C/MAPK11/ATF2",6
"R-HSA-1266738","R-HSA-1266738","Developmental Biology","13/33","397/2914",0.000197715935380884,0.00257668509335088,0.00163140822742122,"AKT1/MAPK14/MAPK1/PAK1/SMAD3/NR2F2/CSNK2A2/MEF2C/MAPK11/CEBPE/FOXO1/CSNK2A1/STAT3",13
"R-HSA-975138","R-HSA-975138","TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation","6/33","83/2914",0.000266313299939594,0.00325112278500286,0.00205842323281838,"MAPK14/MAPK1/PPP2CA/MEF2C/MAPK11/ATF2",6
"R-HSA-168181","R-HSA-168181","Toll Like Receptor 7/8 (TLR7/8) Cascade","6/33","84/2914",0.00028449550374978,0.00325112278500286,0.00205842323281838,"MAPK14/MAPK1/PPP2CA/MEF2C/MAPK11/ATF2",6
"R-HSA-975155","R-HSA-975155","MyD88 dependent cascade initiated on endosome","6/33","84/2914",0.00028449550374978,0.00325112278500286,0.00205842323281838,"MAPK14/MAPK1/PPP2CA/MEF2C/MAPK11/ATF2",6
"R-HSA-390466","R-HSA-390466","Chaperonin-mediated protein folding","4/33","30/2914",0.000303803892414143,0.00325112278500286,0.00205842323281838,"TP53/CSNK2A2/CSNK2A1/STAT3",4
"R-HSA-166058","R-HSA-166058","MyD88:MAL(TIRAP) cascade initiated on plasma membrane","6/33","86/2914",0.00032379516552039,0.00325112278500286,0.00205842323281838,"MAPK14/MAPK1/PPP2CA/MEF2C/MAPK11/ATF2",6
"R-HSA-168138","R-HSA-168138","Toll Like Receptor 9 (TLR9) Cascade","6/33","86/2914",0.00032379516552039,0.00325112278500286,0.00205842323281838,"MAPK14/MAPK1/PPP2CA/MEF2C/MAPK11/ATF2",6
"R-HSA-168188","R-HSA-168188","Toll Like Receptor TLR6:TLR2 Cascade","6/33","86/2914",0.00032379516552039,0.00325112278500286,0.00205842323281838,"MAPK14/MAPK1/PPP2CA/MEF2C/MAPK11/ATF2",6
"R-HSA-6804756","R-HSA-6804756","Regulation of TP53 Activity through Phosphorylation","5/33","56/2914",0.000344361319464832,0.00325112278500286,0.00205842323281838,"TP53/MAPK14/CSNK2A2/MAPK11/CSNK2A1",5
"R-HSA-168164","R-HSA-168164","Toll Like Receptor 3 (TLR3) Cascade","6/33","87/2914",0.000344985930597988,0.00325112278500286,0.00205842323281838,"MAPK14/MAPK1/PPP2CA/MEF2C/MAPK11/ATF2",6
"R-HSA-168179","R-HSA-168179","Toll Like Receptor TLR1:TLR2 Cascade","6/33","87/2914",0.000344985930597988,0.00325112278500286,0.00205842323281838,"MAPK14/MAPK1/PPP2CA/MEF2C/MAPK11/ATF2",6
"R-HSA-181438","R-HSA-181438","Toll Like Receptor 2 (TLR2) Cascade","6/33","87/2914",0.000344985930597988,0.00325112278500286,0.00205842323281838,"MAPK14/MAPK1/PPP2CA/MEF2C/MAPK11/ATF2",6
"R-HSA-391251","R-HSA-391251","Protein folding","4/33","31/2914",0.000346035345928522,0.00325112278500286,0.00205842323281838,"TP53/CSNK2A2/CSNK2A1/STAT3",4
"R-HSA-166520","R-HSA-166520","Signaling by NTRKs","6/33","89/2914",0.000390638128757361,0.00358676827313577,0.00227093457626887,"MAPK14/MAPK1/PPP2CA/MEF2C/MAPK11/STAT3",6
"R-HSA-166166","R-HSA-166166","MyD88-independent TLR4 cascade ","6/33","90/2914",0.000415177281241107,0.00364633960046537,0.00230865170118053,"MAPK14/MAPK1/PPP2CA/MEF2C/MAPK11/ATF2",6
"R-HSA-937061","R-HSA-937061","TRIF(TICAM1)-mediated TLR4 signaling ","6/33","90/2914",0.000415177281241107,0.00364633960046537,0.00230865170118053,"MAPK14/MAPK1/PPP2CA/MEF2C/MAPK11/ATF2",6
"R-HSA-5673001","R-HSA-5673001","RAF/MAP kinase cascade","8/33","171/2914",0.000467751235838299,0.00402067019741857,0.00254565622191952,"MAPK1/JAK2/PPP2CA/KITLG/DUSP8/PDGFRB/RAF1/PDGFRA",8
"R-HSA-5675221","R-HSA-5675221","Negative regulation of MAPK pathway","4/33","34/2914",0.000497937870949924,0.00419097708049519,0.00265348470703578,"MAPK1/PPP2CA/DUSP8/RAF1",4
"R-HSA-6785807","R-HSA-6785807","Interleukin-4 and Interleukin-13 signaling","6/33","94/2914",0.000525694833168156,0.00433430025714153,0.00274422866723656,"TP53/AKT1/JAK2/TWIST1/FOXO1/STAT3",6
"R-HSA-5684996","R-HSA-5684996","MAPK1/MAPK3 signaling","8/33","177/2914",0.000591068361770759,0.00477583236310773,0.00302378130337462,"MAPK1/JAK2/PPP2CA/KITLG/DUSP8/PDGFRB/RAF1/PDGFRA",8
"R-HSA-5668599","R-HSA-5668599","RHO GTPases Activate NADPH Oxidases","3/33","16/2914",0.000670579833665351,0.00531204417256474,0.00336327966110795,"MAPK14/MAPK1/MAPK11",3
"R-HSA-2559583","R-HSA-2559583","Cellular Senescence","6/33","99/2914",0.00069483770680912,0.00539835449136316,0.00341792637155093,"TP53/MAPK14/MAPK1/MAPK11/RB1/STAT3",6
"R-HSA-1592230","R-HSA-1592230","Mitochondrial biogenesis","4/33","38/2914",0.000767624971240008,0.00585132996945214,0.00370472429019507,"MAPK14/MEF2C/MAPK11/ATF2",4
"R-HSA-9607240","R-HSA-9607240","FLT3 Signaling","8/33","188/2914",0.00088569056996493,0.00662627759751541,0.00419537638404441,"MAPK1/JAK2/PPP2CA/KITLG/DUSP8/PDGFRB/RAF1/PDGFRA",8
"R-HSA-68886","R-HSA-68886","M Phase","6/33","105/2914",0.000950731337012841,0.00698355382096705,0.00442158306017455,"MAPK1/PPP2CA/CSNK2A2/RB1/CSNK2A1/CSNK1D",6
"R-HSA-3700989","R-HSA-3700989","Transcriptional Regulation by TP53","8/33","194/2914",0.00109080510978862,0.00786937972061787,0.00498243687365852,"TP53/AKT1/MAPK14/PPP2CA/CSNK2A2/MAPK11/ATF2/CSNK2A1",8
"R-HSA-166016","R-HSA-166016","Toll Like Receptor 4 (TLR4) Cascade","6/33","110/2914",0.00121519659659852,0.00861297236887372,0.00545323680468034,"MAPK14/MAPK1/PPP2CA/MEF2C/MAPK11/ATF2",6
"R-HSA-1640170","R-HSA-1640170","Cell Cycle","9/33","249/2914",0.00129951702374698,0.00905180823437555,0.00573108233703298,"TP53/AKT1/MAPK1/JAK2/PPP2CA/CSNK2A2/RB1/CSNK2A1/CSNK1D",9
"R-HSA-2559580","R-HSA-2559580","Oxidative Stress Induced Senescence","4/33","44/2914",0.0013456740202466,0.009214445833553,0.00583405507439651,"TP53/MAPK14/MAPK1/MAPK11",4
"R-HSA-383280","R-HSA-383280","Nuclear Receptor transcription pathway","4/33","46/2914",0.00159200179842635,0.0107194787760708,0.00678695503539655,"NR4A1/NR0B2/ESR1/RXRB",4
"R-HSA-525793","R-HSA-525793","Myogenesis","3/33","22/2914",0.00176053508692355,0.0116337456613187,0.00736581603882344,"MAPK14/MEF2C/MAPK11",3
"R-HSA-1852241","R-HSA-1852241","Organelle biogenesis and maintenance","5/33","80/2914",0.00178537680941029,0.0116337456613187,0.00736581603882344,"MAPK14/MEF2C/MAPK11/ATF2/CSNK1D",5
"R-HSA-112409","R-HSA-112409","RAF-independent MAPK1/3 activation","3/33","23/2914",0.00200904329813786,0.0125433961834379,0.00794175422765869,"MAPK1/JAK2/DUSP8",3
"R-HSA-2559585","R-HSA-2559585","Oncogene Induced Senescence","3/33","23/2914",0.00200904329813786,0.0125433961834379,0.00794175422765869,"TP53/MAPK1/RB1",3
"R-HSA-109606","R-HSA-109606","Intrinsic Pathway for Apoptosis","4/33","49/2914",0.00201812067307788,0.0125433961834379,0.00794175422765869,"TP53/AKT1/MAPK1/STAT3",4
"R-HSA-982772","R-HSA-982772","Growth hormone receptor signaling","3/33","24/2914",0.00227839458246088,0.0139465365350636,0.00883014168322159,"MAPK1/JAK2/STAT3",3
"R-HSA-168898","R-HSA-168898","Toll-like Receptor Cascades","6/33","127/2914",0.00255600350782455,0.0152639644085157,0.00966426094650682,"MAPK14/MAPK1/PPP2CA/MEF2C/MAPK11/ATF2",6
"R-HSA-8948751","R-HSA-8948751","Regulation of PTEN stability and activity","3/33","25/2914",0.00256918212816601,0.0152639644085157,0.00966426094650682,"AKT1/CSNK2A2/CSNK2A1",3
"R-HSA-373760","R-HSA-373760","L1CAM interactions","4/33","53/2914",0.00270155649423817,0.0158178090387278,0.0100149233882513,"MAPK1/PAK1/CSNK2A2/CSNK2A1",4
"R-HSA-68877","R-HSA-68877","Mitotic Prometaphase","4/33","56/2914",0.00330844475693302,0.0190944525971563,0.012089504901274,"PPP2CA/CSNK2A2/CSNK2A1/CSNK1D",4
"R-HSA-186763","R-HSA-186763","Downstream signal transduction","3/33","29/2914",0.00395766925047827,0.0216067348269354,0.0136801369540003,"PDGFRB/STAT3/PDGFRA",3
"R-HSA-5673000","R-HSA-5673000","RAF activation","3/33","29/2914",0.00395766925047827,0.0216067348269354,0.0136801369540003,"JAK2/PPP2CA/RAF1",3
"R-HSA-6804757","R-HSA-6804757","Regulation of TP53 Degradation","3/33","29/2914",0.00395766925047827,0.0216067348269354,0.0136801369540003,"TP53/AKT1/PPP2CA",3
"R-HSA-6806003","R-HSA-6806003","Regulation of TP53 Expression and Degradation","3/33","29/2914",0.00395766925047827,0.0216067348269354,0.0136801369540003,"TP53/AKT1/PPP2CA",3
"R-HSA-450531","R-HSA-450531","Regulation of mRNA stability by proteins that bind AU-rich elements","3/33","31/2914",0.00479411346287046,0.0258242911866622,0.0163504501260003,"AKT1/MAPK14/MAPK11",3
"R-HSA-109581","R-HSA-109581","Apoptosis","5/33","101/2914",0.00496460665222374,0.0263786654026195,0.0167014478708612,"TP53/AKT1/MAPK1/TJP2/STAT3",5
