"","Gene set","Overlap","pValue","pAdj"
"1","DNA_thresholded_050","GADD45A","0.834071955718206",1
"2","DNA_thresholded_100","GADD45A","0.972472991511805",1
"3","DNA_thresholded_200","GADD45A","0.999218069117912",1
"4","DNA_thresholded_300","GADD45A, CCNE1, CDK2","0.998278731114998",1
"5","DNA_thresholded_400","GADD45A, CCNE1, CDK2, E2F4, HMGB1","0.998091180300383",1
"6","DNA_thresholded_477","GADD45A, CCNE1, CDK2, E2F4, HMGB1, GRB2","0.999030376691453",1
"7","ERS_thresholded_050","GSK3A","0.832530808696885",1
"8","ERS_thresholded_100","GSK3A, PTPN1","0.867506039906158",1
"9","ERS_thresholded_200","GSK3A, PTPN1, MAP2K3","0.969768017383503",1
"10","ERS_thresholded_300","GSK3A, PTPN1, MAP2K3, CEBPB","0.992130819209184",1
"11","ERS_thresholded_400","GSK3A, PTPN1, MAP2K3, CEBPB","0.99941706873636",1
"12","ERS_thresholded_477","GSK3A, PTPN1, MAP2K3, CEBPB, CSNK2A1","0.999669054647604",1
"13","HTS_thresholded_050","","1",1
"14","HTS_thresholded_100","PRKACA, GSK3B, MAPKAPK2, MAP2K7, RPS6KB1","0.264514560810577",1
"15","HTS_thresholded_200","PRKACA, GSK3B, MAPKAPK2, MAP2K7, RPS6KB1, CDKN1A, CREBBP, MAPK1, MAPK3","0.242064023518838",1
"16","HTS_thresholded_300","PRKACA, GSK3B, MAPKAPK2, MAP2K7, RPS6KB1, CDKN1A, CREBBP, MAPK1, MAPK3","0.684190246111069",1
"17","HTS_thresholded_400","PRKACA, GSK3B, MAPKAPK2, MAP2K7, RPS6KB1, CDKN1A, CREBBP, MAPK1, MAPK3, DAXX, CSNK2A1","0.776627163558407",1
"18","HTS_thresholded_477","PRKACA, GSK3B, MAPKAPK2, MAP2K7, RPS6KB1, CDKN1A, CREBBP, MAPK1, MAPK3, DAXX, CSNK2A1, AKT1, PRKAA1","0.790050781329849",1
"19","HYP_thresholded_050","DUSP14","0.832958738152375",1
"20","HYP_thresholded_100","DUSP14, NFKB1, DUSP16","0.682324628896668",1
"21","HYP_thresholded_200","DUSP14, NFKB1, DUSP16, KLF4, MAP3K1, SGK1, SOX2, CAPN1","0.374400982934889",1
"22","HYP_thresholded_300","DUSP14, NFKB1, DUSP16, KLF4, MAP3K1, SGK1, SOX2, CAPN1, MYBL2","0.687646828429044",1
"23","HYP_thresholded_400","DUSP14, NFKB1, DUSP16, KLF4, MAP3K1, SGK1, SOX2, CAPN1, MYBL2, NR4A1","0.864207235871792",1
"24","HYP_thresholded_477","DUSP14, NFKB1, DUSP16, KLF4, MAP3K1, SGK1, SOX2, CAPN1, MYBL2, NR4A1, NOTCH1, CDKN1A, MAP2K6","0.795943571556572",1
"25","MTL_thresholded_050","","1",1
"26","MTL_thresholded_100","","1",1
"27","MTL_thresholded_200","","1",1
"28","MTL_thresholded_300","","1",1
"29","MTL_thresholded_400","","1",1
"30","MTL_thresholded_477","CHUK, MAPK9","0.999998399040724",1
"31","OXD_thresholded_050","MYB, SRC","0.526133264557634",1
"32","OXD_thresholded_100","MYB, SRC","0.867610070307482",1
"33","OXD_thresholded_200","MYB, SRC, PRKCE, RHOA, ROCK2, SMAD3, SRF, CAMKK2","0.372665883488352",1
"34","OXD_thresholded_300","MYB, SRC, PRKCE, RHOA, ROCK2, SMAD3, SRF, CAMKK2, MAP3K5, MAPK13, STAT1","0.419889870129479",1
"35","OXD_thresholded_400","MYB, SRC, PRKCE, RHOA, ROCK2, SMAD3, SRF, CAMKK2, MAP3K5, MAPK13, STAT1","0.770057546467825",1
"36","OXD_thresholded_477","MYB, SRC, PRKCE, RHOA, ROCK2, SMAD3, SRF, CAMKK2, MAP3K5, MAPK13, STAT1","0.912288502002625",1
