"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-450294","R-HSA-450294","MAP kinase activation","24/118","60/2914",3.85719198134061e-19,2.74632069071452e-16,1.85551235312912e-16,"MAPK1/MAPK14/MAPK3/MAPK8/MAPKAPK2/MAPK11/MAPK9/MAPK10/DUSP7/MAP2K3/MAP2K6/MAP2K4/MAP2K7/CHUK/MAP2K1/MAP3K7/NOD1/RIPK2/NOD2/RPS6KA3/CREB1/JUN/NFKB1/ELK1",24
"R-HSA-448424","R-HSA-448424","Interleukin-17 signaling","24/118","64/2914",2.35888089867061e-18,3.42049008618428e-16,2.31100527703462e-16,"MAPK1/MAPK14/MAPK3/MAPK8/MAPKAPK2/MAPK11/MAPK9/MAPK10/DUSP7/MAP2K3/MAP2K6/MAP2K4/MAP2K7/CHUK/MAP2K1/MAP3K7/NOD1/RIPK2/NOD2/RPS6KA3/CREB1/JUN/NFKB1/ELK1",24
"R-HSA-168142","R-HSA-168142","Toll Like Receptor 10 (TLR10) Cascade","26/118","78/2914",2.40202955490469e-18,3.42049008618428e-16,2.31100527703462e-16,"MAPK1/MAPK14/MAPK3/MAPK8/MAPKAPK2/MAPK11/MAPK9/MAPK10/DUSP7/MAP2K3/MAP2K6/MAP2K4/MAP2K7/CHUK/MAP2K1/MAP3K1/HMGB1/MAP3K7/NOD1/RIPK2/NOD2/RPS6KA3/CREB1/JUN/NFKB1/ELK1",26
"R-HSA-168176","R-HSA-168176","Toll Like Receptor 5 (TLR5) Cascade","26/118","78/2914",2.40202955490469e-18,3.42049008618428e-16,2.31100527703462e-16,"MAPK1/MAPK14/MAPK3/MAPK8/MAPKAPK2/MAPK11/MAPK9/MAPK10/DUSP7/MAP2K3/MAP2K6/MAP2K4/MAP2K7/CHUK/MAP2K1/MAP3K1/HMGB1/MAP3K7/NOD1/RIPK2/NOD2/RPS6KA3/CREB1/JUN/NFKB1/ELK1",26
"R-HSA-975871","R-HSA-975871","MyD88 cascade initiated on plasma membrane","26/118","78/2914",2.40202955490469e-18,3.42049008618428e-16,2.31100527703462e-16,"MAPK1/MAPK14/MAPK3/MAPK8/MAPKAPK2/MAPK11/MAPK9/MAPK10/DUSP7/MAP2K3/MAP2K6/MAP2K4/MAP2K7/CHUK/MAP2K1/MAP3K1/HMGB1/MAP3K7/NOD1/RIPK2/NOD2/RPS6KA3/CREB1/JUN/NFKB1/ELK1",26
"R-HSA-975138","R-HSA-975138","TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation","26/118","83/2914",1.42180948111153e-17,1.68721391758568e-15,1.13994198748767e-15,"MAPK1/MAPK14/MAPK3/MAPK8/MAPKAPK2/MAPK11/MAPK9/MAPK10/DUSP7/MAP2K3/MAP2K6/MAP2K4/MAP2K7/CHUK/MAP2K1/MAP3K1/HMGB1/MAP3K7/NOD1/RIPK2/NOD2/RPS6KA3/CREB1/JUN/NFKB1/ELK1",26
"R-HSA-168181","R-HSA-168181","Toll Like Receptor 7/8 (TLR7/8) Cascade","26/118","84/2914",1.99495685898392e-17,1.77551160449569e-15,1.19959905862586e-15,"MAPK1/MAPK14/MAPK3/MAPK8/MAPKAPK2/MAPK11/MAPK9/MAPK10/DUSP7/MAP2K3/MAP2K6/MAP2K4/MAP2K7/CHUK/MAP2K1/MAP3K1/HMGB1/MAP3K7/NOD1/RIPK2/NOD2/RPS6KA3/CREB1/JUN/NFKB1/ELK1",26
"R-HSA-975155","R-HSA-975155","MyD88 dependent cascade initiated on endosome","26/118","84/2914",1.99495685898392e-17,1.77551160449569e-15,1.19959905862586e-15,"MAPK1/MAPK14/MAPK3/MAPK8/MAPKAPK2/MAPK11/MAPK9/MAPK10/DUSP7/MAP2K3/MAP2K6/MAP2K4/MAP2K7/CHUK/MAP2K1/MAP3K1/HMGB1/MAP3K7/NOD1/RIPK2/NOD2/RPS6KA3/CREB1/JUN/NFKB1/ELK1",26
"R-HSA-166058","R-HSA-166058","MyD88:MAL(TIRAP) cascade initiated on plasma membrane","26/118","86/2914",3.86649282510676e-17,2.50267535588729e-15,1.69089686227157e-15,"MAPK1/MAPK14/MAPK3/MAPK8/MAPKAPK2/MAPK11/MAPK9/MAPK10/DUSP7/MAP2K3/MAP2K6/MAP2K4/MAP2K7/CHUK/MAP2K1/MAP3K1/HMGB1/MAP3K7/NOD1/RIPK2/NOD2/RPS6KA3/CREB1/JUN/NFKB1/ELK1",26
"R-HSA-168138","R-HSA-168138","Toll Like Receptor 9 (TLR9) Cascade","26/118","86/2914",3.86649282510676e-17,2.50267535588729e-15,1.69089686227157e-15,"MAPK1/MAPK14/MAPK3/MAPK8/MAPKAPK2/MAPK11/MAPK9/MAPK10/DUSP7/MAP2K3/MAP2K6/MAP2K4/MAP2K7/CHUK/MAP2K1/MAP3K1/HMGB1/MAP3K7/NOD1/RIPK2/NOD2/RPS6KA3/CREB1/JUN/NFKB1/ELK1",26
