"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-212436","R-HSA-212436","Generic Transcription Pathway","48/81","481/2914",9.71385671386093e-19,5.93516645216903e-16,3.13910948542664e-16,"AKT1/AKT2/AKT3/CSNK2A1/CTNNB1/HDAC1/HDAC2/HDAC3/PML/PPARGC1A/PPP2CA/PPP2CB/PRKACA/SP1/TP53/CREBBP/CSNK2A2/FBXW7/RB1/AR/CDK1/E2F1/EP300/GSK3B/MAF/MAPK14/STAT1/STK11/UBE2I/YWHAQ/YWHAZ/MAPK1/MAPK3/NR3C1/SMAD3/TWIST1/YY1/TCF7L2/SOX2/ESRRA/BCL6/MYB/SMAD4/TBP/FOS/SREBF1/HNF4A/MEF2C",48
"R-HSA-73857","R-HSA-73857","RNA Polymerase II Transcription","48/81","499/2914",4.87924177140369e-18,1.49060836116383e-15,7.88382749379439e-16,"AKT1/AKT2/AKT3/CSNK2A1/CTNNB1/HDAC1/HDAC2/HDAC3/PML/PPARGC1A/PPP2CA/PPP2CB/PRKACA/SP1/TP53/CREBBP/CSNK2A2/FBXW7/RB1/AR/CDK1/E2F1/EP300/GSK3B/MAF/MAPK14/STAT1/STK11/UBE2I/YWHAQ/YWHAZ/MAPK1/MAPK3/NR3C1/SMAD3/TWIST1/YY1/TCF7L2/SOX2/ESRRA/BCL6/MYB/SMAD4/TBP/FOS/SREBF1/HNF4A/MEF2C",48
"R-HSA-8878166","R-HSA-8878166","Transcriptional regulation by RUNX2","18/81","62/2914",9.87885701709843e-15,2.01199387914905e-12,1.0641435453506e-12,"AKT1/AKT2/AKT3/HDAC3/PPARGC1A/FBXW7/RB1/AR/CDK1/GSK3B/MAF/STAT1/MAPK1/MAPK3/NR3C1/TWIST1/ESRRA/SMAD4",18
"R-HSA-9614085","R-HSA-9614085","FOXO-mediated transcription","16/81","49/2914",4.47456395149387e-14,6.83489643590688e-12,3.61497666607531e-12,"AKT1/AKT2/AKT3/HDAC1/HDAC2/PPARGC1A/CREBBP/EP300/STK11/YWHAQ/YWHAZ/NR3C1/SMAD3/BCL6/SMAD4/SREBF1",16
"R-HSA-450282","R-HSA-450282","MAPK targets/ Nuclear events mediated by MAP kinases","13/81","30/2914",1.80967603646552e-13,2.21142411656087e-11,1.16962219619982e-11,"MAPK9/PPP2CA/PPP2CB/RPS6KA1/RPS6KA2/RPS6KA5/MAPK14/MAPK1/MAPK3/MAPKAPK2/ATF1/FOS/MEF2C",13
"R-HSA-1266738","R-HSA-1266738","Developmental Biology","37/81","397/2914",1.04911961109755e-12,1.06835347063434e-10,5.65052141415699e-11,"AKT1/AKT2/AKT3/CSNK2A1/CTNNB1/HDAC3/PAK1/PML/PPARGC1A/PRKACA/RPS6KA1/RPS6KA2/RPS6KA4/RPS6KA5/CREBBP/CSNK2A2/RELA/E2F1/EP300/GSK3B/MAPK14/PIK3CA/PIK3R1/STAT3/MAPK1/MAPK3/NR2F2/SMAD3/YY1/SOX2/FLI1/NFKB1/MYB/SMAD4/SREBF1/HNF4A/MEF2C",37
"R-HSA-198725","R-HSA-198725","Nuclear Events (kinase and transcription factor activation)","11/81","24/2914",7.15460962032706e-12,6.24495211145691e-10,3.3029551179555e-10,"PPP2CA/PPP2CB/RPS6KA1/RPS6KA2/RPS6KA5/MAPK14/MAPK1/MAPK3/MAPKAPK2/ATF1/MEF2C",11
"R-HSA-168142","R-HSA-168142","Toll Like Receptor 10 (TLR10) Cascade","16/81","78/2914",1.22902727323104e-10,7.50935663944166e-09,3.97169866191505e-09,"HMGB1/MAPK9/PPP2CA/PPP2CB/RPS6KA1/RPS6KA2/RPS6KA5/RELA/MAPK14/MAPK1/MAPK3/MAPKAPK2/ATF1/NFKB1/FOS/MEF2C",16
"R-HSA-168176","R-HSA-168176","Toll Like Receptor 5 (TLR5) Cascade","16/81","78/2914",1.22902727323104e-10,7.50935663944166e-09,3.97169866191505e-09,"HMGB1/MAPK9/PPP2CA/PPP2CB/RPS6KA1/RPS6KA2/RPS6KA5/RELA/MAPK14/MAPK1/MAPK3/MAPKAPK2/ATF1/NFKB1/FOS/MEF2C",16
"R-HSA-975871","R-HSA-975871","MyD88 cascade initiated on plasma membrane","16/81","78/2914",1.22902727323104e-10,7.50935663944166e-09,3.97169866191505e-09,"HMGB1/MAPK9/PPP2CA/PPP2CB/RPS6KA1/RPS6KA2/RPS6KA5/RELA/MAPK14/MAPK1/MAPK3/MAPKAPK2/ATF1/NFKB1/FOS/MEF2C",16
"R-HSA-450294","R-HSA-450294","MAP kinase activation","14/81","60/2914",3.26217241897429e-10,1.68807481326133e-08,8.92822754192831e-09,"MAPK9/PPP2CA/PPP2CB/RPS6KA1/RPS6KA2/RPS6KA5/MAPK14/MAPK1/MAPK3/MAPKAPK2/ATF1/NFKB1/FOS/MEF2C",14
"R-HSA-975138","R-HSA-975138","TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation","16/81","83/2914",3.31536788201898e-10,1.68807481326133e-08,8.92822754192831e-09,"HMGB1/MAPK9/PPP2CA/PPP2CB/RPS6KA1/RPS6KA2/RPS6KA5/RELA/MAPK14/MAPK1/MAPK3/MAPKAPK2/ATF1/NFKB1/FOS/MEF2C",16
"R-HSA-168181","R-HSA-168181","Toll Like Receptor 7/8 (TLR7/8) Cascade","16/81","84/2914",4.0075692716943e-10,1.74901773214659e-08,9.25055463466279e-09,"HMGB1/MAPK9/PPP2CA/PPP2CB/RPS6KA1/RPS6KA2/RPS6KA5/RELA/MAPK14/MAPK1/MAPK3/MAPKAPK2/ATF1/NFKB1/FOS/MEF2C",16
"R-HSA-975155","R-HSA-975155","MyD88 dependent cascade initiated on endosome","16/81","84/2914",4.0075692716943e-10,1.74901773214659e-08,9.25055463466279e-09,"HMGB1/MAPK9/PPP2CA/PPP2CB/RPS6KA1/RPS6KA2/RPS6KA5/RELA/MAPK14/MAPK1/MAPK3/MAPKAPK2/ATF1/NFKB1/FOS/MEF2C",16
"R-HSA-166058","R-HSA-166058","MyD88:MAL(TIRAP) cascade initiated on plasma membrane","16/81","86/2914",5.80767569024613e-10,2.02608337570115e-08,1.07159547995564e-08,"HMGB1/MAPK9/PPP2CA/PPP2CB/RPS6KA1/RPS6KA2/RPS6KA5/RELA/MAPK14/MAPK1/MAPK3/MAPKAPK2/ATF1/NFKB1/FOS/MEF2C",16
"R-HSA-168138","R-HSA-168138","Toll Like Receptor 9 (TLR9) Cascade","16/81","86/2914",5.80767569024613e-10,2.02608337570115e-08,1.07159547995564e-08,"HMGB1/MAPK9/PPP2CA/PPP2CB/RPS6KA1/RPS6KA2/RPS6KA5/RELA/MAPK14/MAPK1/MAPK3/MAPKAPK2/ATF1/NFKB1/FOS/MEF2C",16
"R-HSA-168188","R-HSA-168188","Toll Like Receptor TLR6:TLR2 Cascade","16/81","86/2914",5.80767569024613e-10,2.02608337570115e-08,1.07159547995564e-08,"HMGB1/MAPK9/PPP2CA/PPP2CB/RPS6KA1/RPS6KA2/RPS6KA5/RELA/MAPK14/MAPK1/MAPK3/MAPKAPK2/ATF1/NFKB1/FOS/MEF2C",16
"R-HSA-6804758","R-HSA-6804758","Regulation of TP53 Activity through Acetylation","8/81","14/2914",6.60483557319825e-10,2.02608337570115e-08,1.07159547995564e-08,"AKT1/AKT2/AKT3/HDAC1/HDAC2/PML/TP53/EP300",8
"R-HSA-168164","R-HSA-168164","Toll Like Receptor 3 (TLR3) Cascade","16/81","87/2914",6.96362535020035e-10,2.02608337570115e-08,1.07159547995564e-08,"HMGB1/MAPK9/PPP2CA/PPP2CB/RPS6KA1/RPS6KA2/RPS6KA5/RELA/MAPK14/MAPK1/MAPK3/MAPKAPK2/ATF1/NFKB1/FOS/MEF2C",16
"R-HSA-168179","R-HSA-168179","Toll Like Receptor TLR1:TLR2 Cascade","16/81","87/2914",6.96362535020035e-10,2.02608337570115e-08,1.07159547995564e-08,"HMGB1/MAPK9/PPP2CA/PPP2CB/RPS6KA1/RPS6KA2/RPS6KA5/RELA/MAPK14/MAPK1/MAPK3/MAPKAPK2/ATF1/NFKB1/FOS/MEF2C",16
"R-HSA-181438","R-HSA-181438","Toll Like Receptor 2 (TLR2) Cascade","16/81","87/2914",6.96362535020035e-10,2.02608337570115e-08,1.07159547995564e-08,"HMGB1/MAPK9/PPP2CA/PPP2CB/RPS6KA1/RPS6KA2/RPS6KA5/RELA/MAPK14/MAPK1/MAPK3/MAPKAPK2/ATF1/NFKB1/FOS/MEF2C",16
"R-HSA-448424","R-HSA-448424","Interleukin-17 signaling","14/81","64/2914",8.24093701430137e-10,2.28873296169915e-08,1.21051084372752e-08,"MAPK9/PPP2CA/PPP2CB/RPS6KA1/RPS6KA2/RPS6KA5/MAPK14/MAPK1/MAPK3/MAPKAPK2/ATF1/NFKB1/FOS/MEF2C",14
"R-HSA-166166","R-HSA-166166","MyD88-independent TLR4 cascade ","16/81","90/2914",1.18240523402946e-09,3.01020665830001e-08,1.59209827564493e-08,"HMGB1/MAPK9/PPP2CA/PPP2CB/RPS6KA1/RPS6KA2/RPS6KA5/RELA/MAPK14/MAPK1/MAPK3/MAPKAPK2/ATF1/NFKB1/FOS/MEF2C",16
"R-HSA-937061","R-HSA-937061","TRIF(TICAM1)-mediated TLR4 signaling ","16/81","90/2914",1.18240523402946e-09,3.01020665830001e-08,1.59209827564493e-08,"HMGB1/MAPK9/PPP2CA/PPP2CB/RPS6KA1/RPS6KA2/RPS6KA5/RELA/MAPK14/MAPK1/MAPK3/MAPKAPK2/ATF1/NFKB1/FOS/MEF2C",16
"R-HSA-198753","R-HSA-198753","ERK/MAPK targets","9/81","21/2914",1.41842876161584e-09,3.46663989338912e-08,1.83350580975185e-08,"PPP2CA/PPP2CB/RPS6KA1/RPS6KA2/RPS6KA5/MAPK14/MAPK1/MAPK3/MEF2C",9
"R-HSA-2262752","R-HSA-2262752","Cellular responses to stress","22/81","187/2914",2.29810769174992e-09,5.40055307561232e-08,2.85635247517096e-08,"MAPK9/RPS6KA1/RPS6KA2/SP1/TP53/CREBBP/RB1/RELA/AR/E2F1/EP300/GSK3B/MAP3K5/MAPK14/STAT3/MAPK1/MAPK3/MAPKAPK2/NR3C1/ARNT/NFKB1/FOS",22
"R-HSA-5633007","R-HSA-5633007","Regulation of TP53 Activity","16/81","95/2914",2.72668893929472e-09,6.14260317807712e-08,3.24882276797257e-08,"AKT1/AKT2/AKT3/CSNK2A1/HDAC1/HDAC2/PML/PPP2CA/PPP2CB/TP53/CSNK2A2/CDK1/EP300/MAPK14/STK11/TBP",16
"R-HSA-8953897","R-HSA-8953897","Cellular responses to external stimuli","22/81","189/2914",2.82612459873657e-09,6.14260317807712e-08,3.24882276797257e-08,"MAPK9/RPS6KA1/RPS6KA2/SP1/TP53/CREBBP/RB1/RELA/AR/E2F1/EP300/GSK3B/MAP3K5/MAPK14/STAT3/MAPK1/MAPK3/MAPKAPK2/NR3C1/ARNT/NFKB1/FOS",22
"R-HSA-187037","R-HSA-187037","Signaling by NTRK1 (TRKA)","14/81","70/2914",2.91547450350633e-09,6.14260317807712e-08,3.24882276797257e-08,"PPP2CA/PPP2CB/RPS6KA1/RPS6KA2/RPS6KA5/MAPK14/PIK3CA/PIK3R1/STAT3/MAPK1/MAPK3/MAPKAPK2/ATF1/MEF2C",14
"R-HSA-449147","R-HSA-449147","Signaling by Interleukins","29/81","332/2914",4.32956270898911e-09,8.81787605064115e-08,4.66377456722686e-08,"AKT1/HMGB1/MAPK9/PPP2CA/PPP2CB/PRKACA/RPS6KA1/RPS6KA2/RPS6KA5/TP53/RELA/JAK2/MAPK14/PIK3CA/PIK3R1/STAT1/STAT3/YWHAZ/MAPK1/MAPK3/MAPKAPK2/SMAD3/ATF1/TWIST1/SOX2/NFKB1/BCL6/FOS/MEF2C",29
