"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-450282","R-HSA-450282","MAPK targets/ Nuclear events mediated by MAP kinases","14/50","30/2914",3.19710404975889e-18,1.03029902386964e-15,5.41065596362353e-16,"MAPK14/RPS6KA5/PPP2CA/MAPK1/ATF2/MAPK3/MAPK11/RPS6KA2/PPP2CB/RPS6KA1/RPS6KA3/DUSP7/PPP2R1B/MAPKAPK2",14
"R-HSA-198725","R-HSA-198725","Nuclear Events (kinase and transcription factor activation)","13/50","24/2914",4.54878156233836e-18,1.03029902386964e-15,5.41065596362353e-16,"MAPK14/RPS6KA5/PPP2CA/MAPK1/MAPK3/MAPK11/RPS6KA2/PPP2CB/RPS6KA1/RPS6KA3/DUSP7/PPP2R1B/MAPKAPK2",13
"R-HSA-198753","R-HSA-198753","ERK/MAPK targets","12/50","21/2914",4.18016708634803e-17,6.31205230038553e-15,3.31479916320932e-15,"MAPK14/RPS6KA5/PPP2CA/MAPK1/MAPK3/MAPK11/RPS6KA2/PPP2CB/RPS6KA1/RPS6KA3/DUSP7/PPP2R1B",12
"R-HSA-187037","R-HSA-187037","Signaling by NTRK1 (TRKA)","15/50","70/2914",1.26306489071589e-13,1.43042098873575e-11,7.511912244784e-12,"STAT3/MAPK14/RPS6KA5/PPP2CA/MAPK1/MAPK3/MAPK11/RPS6KA2/PPP2CB/RPS6KA1/SRC/RPS6KA3/DUSP7/PPP2R1B/MAPKAPK2",15
"R-HSA-450294","R-HSA-450294","MAP kinase activation","14/50","60/2914",2.68053064779945e-13,2.33339875925736e-11,1.22539356243096e-11,"MAPK14/RPS6KA5/PPP2CA/MAPK1/ATF2/MAPK3/MAPK11/RPS6KA2/PPP2CB/RPS6KA1/RPS6KA3/DUSP7/PPP2R1B/MAPKAPK2",14
"R-HSA-166520","R-HSA-166520","Signaling by NTRKs","16/50","89/2914",3.09059438312233e-13,2.33339875925736e-11,1.22539356243096e-11,"STAT3/MAPK14/CDK5/RPS6KA5/PPP2CA/MAPK1/MAPK3/MAPK11/RPS6KA2/PPP2CB/RPS6KA1/SRC/RPS6KA3/DUSP7/PPP2R1B/MAPKAPK2",16
"R-HSA-448424","R-HSA-448424","Interleukin-17 signaling","14/50","64/2914",7.05423572943801e-13,4.56509826490774e-11,2.39737936068119e-11,"MAPK14/RPS6KA5/PPP2CA/MAPK1/ATF2/MAPK3/MAPK11/RPS6KA2/PPP2CB/RPS6KA1/RPS6KA3/DUSP7/PPP2R1B/MAPKAPK2",14
"R-HSA-5675221","R-HSA-5675221","Negative regulation of MAPK pathway","11/50","34/2914",2.53943639927766e-12,1.43795586109097e-10,7.55148192416778e-11,"PPP2CA/MAPK1/DUSP9/MAPK3/DUSP8/DUSP16/DUSP10/PPP2CB/DUSP7/PPP2R1B/DUSP2",11
"R-HSA-168142","R-HSA-168142","Toll Like Receptor 10 (TLR10) Cascade","14/50","78/2914",1.27864457920335e-11,5.26569085799197e-10,2.7652983244015e-10,"MAPK14/RPS6KA5/PPP2CA/MAPK1/ATF2/MAPK3/MAPK11/RPS6KA2/PPP2CB/RPS6KA1/RPS6KA3/DUSP7/PPP2R1B/MAPKAPK2",14
"R-HSA-168176","R-HSA-168176","Toll Like Receptor 5 (TLR5) Cascade","14/50","78/2914",1.27864457920335e-11,5.26569085799197e-10,2.7652983244015e-10,"MAPK14/RPS6KA5/PPP2CA/MAPK1/ATF2/MAPK3/MAPK11/RPS6KA2/PPP2CB/RPS6KA1/RPS6KA3/DUSP7/PPP2R1B/MAPKAPK2",14
"R-HSA-975871","R-HSA-975871","MyD88 cascade initiated on plasma membrane","14/50","78/2914",1.27864457920335e-11,5.26569085799197e-10,2.7652983244015e-10,"MAPK14/RPS6KA5/PPP2CA/MAPK1/ATF2/MAPK3/MAPK11/RPS6KA2/PPP2CB/RPS6KA1/RPS6KA3/DUSP7/PPP2R1B/MAPKAPK2",14
"R-HSA-975138","R-HSA-975138","TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation","14/50","83/2914",3.11308287550835e-11,1.1751887855044e-09,6.17155026197269e-10,"MAPK14/RPS6KA5/PPP2CA/MAPK1/ATF2/MAPK3/MAPK11/RPS6KA2/PPP2CB/RPS6KA1/RPS6KA3/DUSP7/PPP2R1B/MAPKAPK2",14
"R-HSA-168181","R-HSA-168181","Toll Like Receptor 7/8 (TLR7/8) Cascade","14/50","84/2914",3.69160424024534e-11,1.19449765773653e-09,6.27295156613119e-10,"MAPK14/RPS6KA5/PPP2CA/MAPK1/ATF2/MAPK3/MAPK11/RPS6KA2/PPP2CB/RPS6KA1/RPS6KA3/DUSP7/PPP2R1B/MAPKAPK2",14
"R-HSA-975155","R-HSA-975155","MyD88 dependent cascade initiated on endosome","14/50","84/2914",3.69160424024534e-11,1.19449765773653e-09,6.27295156613119e-10,"MAPK14/RPS6KA5/PPP2CA/MAPK1/ATF2/MAPK3/MAPK11/RPS6KA2/PPP2CB/RPS6KA1/RPS6KA3/DUSP7/PPP2R1B/MAPKAPK2",14
"R-HSA-166058","R-HSA-166058","MyD88:MAL(TIRAP) cascade initiated on plasma membrane","14/50","86/2914",5.15494351037762e-11,1.37364082953004e-09,7.21372899904237e-10,"MAPK14/RPS6KA5/PPP2CA/MAPK1/ATF2/MAPK3/MAPK11/RPS6KA2/PPP2CB/RPS6KA1/RPS6KA3/DUSP7/PPP2R1B/MAPKAPK2",14
"R-HSA-168138","R-HSA-168138","Toll Like Receptor 9 (TLR9) Cascade","14/50","86/2914",5.15494351037762e-11,1.37364082953004e-09,7.21372899904237e-10,"MAPK14/RPS6KA5/PPP2CA/MAPK1/ATF2/MAPK3/MAPK11/RPS6KA2/PPP2CB/RPS6KA1/RPS6KA3/DUSP7/PPP2R1B/MAPKAPK2",14
"R-HSA-168188","R-HSA-168188","Toll Like Receptor TLR6:TLR2 Cascade","14/50","86/2914",5.15494351037762e-11,1.37364082953004e-09,7.21372899904237e-10,"MAPK14/RPS6KA5/PPP2CA/MAPK1/ATF2/MAPK3/MAPK11/RPS6KA2/PPP2CB/RPS6KA1/RPS6KA3/DUSP7/PPP2R1B/MAPKAPK2",14
"R-HSA-168164","R-HSA-168164","Toll Like Receptor 3 (TLR3) Cascade","14/50","87/2914",6.07098748640709e-11,1.37507866567121e-09,7.22127985225264e-10,"MAPK14/RPS6KA5/PPP2CA/MAPK1/ATF2/MAPK3/MAPK11/RPS6KA2/PPP2CB/RPS6KA1/RPS6KA3/DUSP7/PPP2R1B/MAPKAPK2",14
"R-HSA-168179","R-HSA-168179","Toll Like Receptor TLR1:TLR2 Cascade","14/50","87/2914",6.07098748640709e-11,1.37507866567121e-09,7.22127985225264e-10,"MAPK14/RPS6KA5/PPP2CA/MAPK1/ATF2/MAPK3/MAPK11/RPS6KA2/PPP2CB/RPS6KA1/RPS6KA3/DUSP7/PPP2R1B/MAPKAPK2",14
"R-HSA-181438","R-HSA-181438","Toll Like Receptor 2 (TLR2) Cascade","14/50","87/2914",6.07098748640709e-11,1.37507866567121e-09,7.22127985225264e-10,"MAPK14/RPS6KA5/PPP2CA/MAPK1/ATF2/MAPK3/MAPK11/RPS6KA2/PPP2CB/RPS6KA1/RPS6KA3/DUSP7/PPP2R1B/MAPKAPK2",14
"R-HSA-166166","R-HSA-166166","MyD88-independent TLR4 cascade ","14/50","90/2914",9.78986509281065e-11,2.01582222138328e-09,1.05861699089723e-09,"MAPK14/RPS6KA5/PPP2CA/MAPK1/ATF2/MAPK3/MAPK11/RPS6KA2/PPP2CB/RPS6KA1/RPS6KA3/DUSP7/PPP2R1B/MAPKAPK2",14
"R-HSA-937061","R-HSA-937061","TRIF(TICAM1)-mediated TLR4 signaling ","14/50","90/2914",9.78986509281065e-11,2.01582222138328e-09,1.05861699089723e-09,"MAPK14/RPS6KA5/PPP2CA/MAPK1/ATF2/MAPK3/MAPK11/RPS6KA2/PPP2CB/RPS6KA1/RPS6KA3/DUSP7/PPP2R1B/MAPKAPK2",14
