"","Gene set","Overlap","pValue","pAdj"
"1","DNA_thresholded_050","","1",1
"2","DNA_thresholded_100","","1",1
"3","DNA_thresholded_200","","1",1
"4","DNA_thresholded_300","","1",1
"5","DNA_thresholded_400","E2F7","0.999999965143119",1
"6","DNA_thresholded_477","E2F7","0.99999999866998",1
"7","ERS_thresholded_050","GSK3A","0.884250423720418",1
"8","ERS_thresholded_100","GSK3A","0.986458799516884",1
"9","ERS_thresholded_200","GSK3A","0.999802431215795",1
"10","ERS_thresholded_300","GSK3A, CEBPB","0.999957192759257",1
"11","ERS_thresholded_400","GSK3A, CEBPB","0.999999086061469",1
"12","ERS_thresholded_477","GSK3A, CEBPB, CSNK2A1","0.999999480201069",1
"13","HTS_thresholded_050","","1",1
"14","HTS_thresholded_100","MAPKAPK2","0.986637213621676",1
"15","HTS_thresholded_200","MAPKAPK2, MAPK1, MAPK3","0.990911031180523",1
"16","HTS_thresholded_300","MAPKAPK2, MAPK1, MAPK3","0.999715997768697",1
"17","HTS_thresholded_400","MAPKAPK2, MAPK1, MAPK3, CSNK2A1","0.999951217055125",1
"18","HTS_thresholded_477","MAPKAPK2, MAPK1, MAPK3, CSNK2A1, AKT1","0.999981796289446",1
"19","HYP_thresholded_050","DUSP14, RPS6KA5","0.628155328165512",1
"20","HYP_thresholded_100","DUSP14, RPS6KA5, DUSP16","0.79635372915211",1
"21","HYP_thresholded_200","DUSP14, RPS6KA5, DUSP16, CAPN1","0.969347422115183",1
"22","HYP_thresholded_300","DUSP14, RPS6KA5, DUSP16, CAPN1","0.998660430601998",1
"23","HYP_thresholded_400","DUSP14, RPS6KA5, DUSP16, CAPN1, HDAC1","0.999782577553475",1
"24","HYP_thresholded_477","DUSP14, RPS6KA5, DUSP16, CAPN1, HDAC1","0.999983282344428",1
"25","MTL_thresholded_050","","1",1
"26","MTL_thresholded_100","","1",1
"27","MTL_thresholded_200","CDK5","0.999790981177912",1
"28","MTL_thresholded_300","CDK5","0.999996531189294",1
"29","MTL_thresholded_400","CDK5","0.999999934686851",1
"30","MTL_thresholded_477","CDK5","0.999999997089239",1
"31","OXD_thresholded_050","CAPN2, MYB, SRC","0.350490869987982",1
"32","OXD_thresholded_100","CAPN2, MYB, SRC","0.793893884744648",1
"33","OXD_thresholded_200","CAPN2, MYB, SRC","0.990790065466885",1
"34","OXD_thresholded_300","CAPN2, MYB, SRC, PAWR","0.998607632084634",1
"35","OXD_thresholded_400","CAPN2, MYB, SRC, PAWR","0.999946921539377",1
"36","OXD_thresholded_477","CAPN2, MYB, SRC, PAWR","0.999995993212169",1
