NodeName	NodeID	Regulation	Score	Correct	Incorrect	Ambiguous	p-value	Enrichment p-value
PRKD1	567	-1	18	20	2	15	0.000448654402840547	1
CDH1	242	-1	15	17	2	18	0.00140808240014432	1
RARA	1171	-1	15	20	5	12	0.0112290084012984	1
CBLL1	3104	-1	15	17	2	15	0.00140808240014432	1
CSE1L	3397	-1	15	17	2	15	0.00140808240014432	1
KMT2E	442	-1	14	19	5	9	0.0152749657875364	1
NR5A1	509	-1	14	16	2	11	0.00637654167997937	1
GNRH2	1521	-1	14	16	2	11	0.00637654167997937	1
PPM1D	432	1	13	16	3	18	0.00491138900774002	1
HDAC2	562	1	13	19	6	12	0.0258066326294462	1
NANOS1	770	1	13	18	5	6	0.0148917200907768	1
NPY	1600	1	13	16	3	9	0.0151054638525543	1
ANAPC1	1691	1	13	17	4	16	0.00744826812885169	1
GRK4	1852	1	13	16	3	9	0.0151054638525543	1
PPM1L	2783	1	13	17	4	14	0.015548064328289	1
MAP2K4	177	-1	13	17	4	16	0.0211466097769254	1
MAP3K5	463	-1	13	17	4	16	0.015548064328289	1
GNRHR	811	-1	13	16	3	18	0.0151054638525543	1
SCO2	1201	-1	13	17	4	14	0.015548064328289	1
RANBP3	1309	-1	13	20	7	10	0.0404586719187155	1
GAL	1514	-1	13	16	3	9	0.0151054638525543	1
MLN	1570	-1	13	16	3	9	0.0151054638525543	1
NMS	1576	-1	13	16	3	9	0.0151054638525543	1
NMU	1577	-1	13	16	3	9	0.0151054638525543	1
HCRT	1588	-1	13	16	3	9	0.0151054638525543	1
PRLH	1598	-1	13	16	3	9	0.0151054638525543	1
SST	1611	-1	13	16	3	9	0.0151054638525543	1
ROCK2	1657	-1	13	15	2	19	0.00958291612279783	1
MAP3K6	1862	-1	13	17	4	14	0.015548064328289	1
LPAR2	2034	-1	13	15	2	20	0.00679837862842656	1
SAV1	2074	-1	13	18	5	9	0.0103758040683132	1
GALP	2577	-1	13	16	3	9	0.0151054638525543	1
GPER1	2589	-1	13	18	5	14	0.0274817826447673	1
LIPH	2650	-1	13	15	2	13	0.00679837862842656	1
CHAT	2864	-1	13	16	3	9	0.0151054638525543	1
PTPRM	2972	-1	13	17	4	16	0.00744826812885169	1
GSPT1	3228	-1	13	17	4	14	0.015548064328289	1
SNX1	3387	-1	13	16	3	9	0.0151054638525543	1
PKD1	86	1	12	17	5	14	0.00905634453339886	1
SKP2	557	1	12	18	6	13	0.0337510879021935	1
CHD8	670	1	12	17	5	14	0.00905634453339886	1
SOX17	679	1	12	17	5	14	0.00905634453339886	1
CTNNBIP1	775	1	12	17	5	14	0.00905634453339886	1
GRK2	1731	1	12	16	4	17	0.0100103220602664	1
PPP6C	2082	1	12	16	4	16	0.0149016636647324	1
FHIT	2115	1	12	17	5	14	0.00905634453339886	1
SOX3	2135	1	12	17	5	14	0.00905634453339886	1
PTPRU	2971	1	12	17	5	14	0.00905634453339886	1
CHKA	3036	1	12	17	5	14	0.00905634453339886	1
CDX2	3037	1	12	17	5	14	0.00905634453339886	1
CRYAB	3174	1	12	17	5	14	0.036754011868794	1
FBXW5	3202	1	12	16	4	16	0.0149016636647324	1
RABAC1	3230	1	12	17	5	14	0.00905634453339886	1
TBL1X	3318	1	12	17	5	14	0.00905634453339886	1
CHRM1	34	-1	12	17	5	15	0.0273937863431484	1
CNR1	40	-1	12	17	5	15	0.0273937863431484	1
CTNNB1	284	-1	12	17	5	15	0.00905634453339886	1
MAP3K7	323	-1	12	16	4	17	0.0149016636647324	1
TLR3	361	-1	12	18	6	13	0.0177355877753317	1
SOX4	678	-1	12	17	5	14	0.00905634453339886	1
TLR7	727	-1	12	16	4	15	0.00634802692470207	1
STK4	817	-1	12	18	6	13	0.0121062960533681	1
XIAP	898	-1	12	18	6	13	0.0572875564136562	1
F2R	965	-1	12	17	5	15	0.0273937863431484	1
CSNK1A1L	1259	-1	12	17	5	14	0.00905634453339886	1
CBY1	1277	-1	12	17	5	14	0.00905634453339886	1
BCL9	1324	-1	12	17	5	14	0.00905634453339886	1
NTS	1584	-1	12	18	6	13	0.0572875564136562	1
HTR2A	1644	-1	12	17	5	15	0.0273937863431484	1
CD14	1782	-1	12	16	4	15	0.00634802692470207	1
LPAR1	1835	-1	12	17	5	15	0.0273937863431484	1
P2RY10	1836	-1	12	17	5	15	0.0273937863431484	1
NMUR2	1838	-1	12	17	5	15	0.0273937863431484	1
CYSLTR1	1847	-1	12	17	5	15	0.0273937863431484	1
LPAR6	1867	-1	12	17	5	15	0.0273937863431484	1
P2RY4	1869	-1	12	17	5	15	0.0273937863431484	1
LPAR3	1870	-1	12	17	5	15	0.0273937863431484	1
HCRTR2	1884	-1	12	17	5	15	0.0273937863431484	1
CHRM3	1888	-1	12	17	5	15	0.0273937863431484	1
CHRM5	1889	-1	12	17	5	15	0.0273937863431484	1
PRLHR	1895	-1	12	17	5	15	0.0273937863431484	1
LTB4R	2040	-1	12	17	5	15	0.0273937863431484	1
S1PR2	2066	-1	12	17	5	15	0.0273937863431484	1
MNAT1	2130	-1	12	19	7	9	0.0662196928281001	1
TACR2	2174	-1	12	17	5	15	0.0273937863431484	1
TBXA2R	2181	-1	12	15	3	19	0.0152683562226867	1
BDKRB2	2254	-1	12	17	5	15	0.0273937863431484	1
GALR2	2329	-1	12	17	5	15	0.0273937863431484	1
HTR2B	2334	-1	12	17	5	15	0.0273937863431484	1
GPR17	2592	-1	12	17	5	15	0.0273937863431484	1
HCRTR1	2604	-1	12	17	5	15	0.0273937863431484	1
HTR2C	2618	-1	12	17	5	15	0.0273937863431484	1
MLNR	2685	-1	12	17	5	15	0.0273937863431484	1
RASSF3	3292	-1	12	17	5	10	0.0137125663909446	1
GZMB	626	1	11	16	5	15	0.0485997594871268	1
AGRP	1569	1	11	14	3	11	0.0298560309831473	1
ANAPC10	2974	1	11	17	6	6	0.0939057636380236	1
FZR1	2975	1	11	17	6	6	0.0939057636380236	1
CDC16	3065	1	11	17	6	6	0.0939057636380236	1
CDC23	3144	1	11	17	6	6	0.0939057636380236	1
ANAPC4	3145	1	11	17	6	6	0.0939057636380236	1
ANAPC5	3146	1	11	17	6	6	0.0939057636380236	1
ANAPC7	3208	1	11	17	6	6	0.0939057636380236	1
SERTAD1	3354	1	11	16	5	15	0.0180032741017807	1
WNT1	214	-1	11	15	4	18	0.0523869587651297	1
PRKACG	226	-1	11	16	5	16	0.0636283461747786	1
MAVS	400	-1	11	15	4	18	0.0392818712765694	1
CARM1	419	-1	11	16	5	15	0.0118337887238493	1
TAB2	462	-1	11	16	5	16	0.0485997594871268	1
MYB	489	-1	11	14	3	19	0.0211379287035956	1
MAP2K6	597	-1	11	18	7	12	0.084366993791879	1
SMURF2	1192	-1	11	16	5	16	0.0361550230002414	1
TAOK1	1228	-1	11	19	8	9	0.0938712916152294	1
MAP4K3	1247	-1	11	16	5	16	0.0361550230002414	1
ADM	1438	-1	11	14	3	11	0.0298560309831473	1
APLN	1443	-1	11	15	4	8	0.0392818712765694	1
APELA	1444	-1	11	15	4	8	0.0392818712765694	1
NMB	1447	-1	11	14	3	11	0.0298560309831473	1
GRP	1448	-1	11	14	3	11	0.0298560309831473	1
KNG1	1454	-1	11	14	3	11	0.0298560309831473	1
CCK	1458	-1	11	14	3	11	0.0298560309831473	1
GAST	1459	-1	11	14	3	11	0.0298560309831473	1
POMC	1496	-1	11	14	3	11	0.0298560309831473	1
PDYN	1497	-1	11	15	4	8	0.0392818712765694	1
PENK	1498	-1	11	14	3	11	0.0298560309831473	1
EDN2	1503	-1	11	14	3	11	0.0298560309831473	1
EDN3	1504	-1	11	14	3	11	0.0298560309831473	1
ANXA1	1508	-1	11	15	4	8	0.0392818712765694	1
PMCH	1568	-1	11	14	3	11	0.0298560309831473	1
TAC1	1574	-1	11	14	3	11	0.0298560309831473	1
TAC3	1575	-1	11	14	3	11	0.0298560309831473	1
PNOC	1578	-1	11	15	4	8	0.0392818712765694	1
OXT	1585	-1	11	14	3	11	0.0298560309831473	1
QRFP	1602	-1	11	15	4	8	0.0392818712765694	1
CORT	1610	-1	11	14	3	11	0.0298560309831473	1
UTS2	1614	-1	11	14	3	11	0.0298560309831473	1
UTS2B	1615	-1	11	14	3	11	0.0298560309831473	1
GNA12	1680	-1	11	17	6	14	0.0742917638423534	1
PRSS1	1701	-1	11	14	3	11	0.0298560309831473	1
TAB3	1777	-1	11	17	6	14	0.0742917638423534	1
CARD9	1790	-1	11	19	8	10	0.0938712916152294	1
MALT1	1817	-1	11	16	5	15	0.0485997594871268	1
FLT3	1946	-1	11	17	6	14	0.0437509063202649	1
TAOK3	1972	-1	11	19	8	9	0.0938712916152294	1
AIMP1	2328	-1	11	16	5	13	0.0361550230002414	1
PELI1	2662	-1	11	16	5	15	0.0260347322589241	1
DBH	2863	-1	11	14	3	11	0.0298560309831473	1
TH	2865	-1	11	14	3	12	0.0406378791520243	1
HDC	2866	-1	11	14	3	11	0.0298560309831473	1
TPH1	2869	-1	11	14	3	11	0.0298560309831473	1
TAC4	2936	-1	11	14	3	11	0.0298560309831473	1
PRKG1	23	1	10	17	7	13	0.0839549788106689	1
RGS2	72	1	10	15	5	16	0.0635710773850759	1
ULK2	188	1	10	18	8	10	0.116646232679887	1
MAF	794	1	10	16	6	10	0.0740371349668432	1
PRKCE	813	1	10	14	4	19	0.0381471946076993	1
PIAS1	857	1	10	15	5	17	0.0234885362964878	1
CKS1B	939	1	10	16	6	14	0.0295236904282946	1
CXCL13	1493	1	10	16	6	14	0.0952169125155518	1
NLRC4	1789	1	10	16	6	14	0.0740371349668432	1
PSTPIP1	1906	1	10	17	7	8	0.132400820336164	1
SOX6	2136	1	10	16	6	14	0.0200722893337735	1
ARHGAP5	2368	1	10	16	6	15	0.0952169125155518	1
ARHGAP23	2381	1	10	16	6	15	0.0952169125155518	1
ARHGAP35	2389	1	10	16	6	15	0.0952169125155518	1
SRGAP1	2401	1	10	16	6	15	0.0952169125155518	1
TAGAP	2406	1	10	16	6	15	0.0952169125155518	1
PLD1	2806	1	10	17	7	8	0.132400820336164	1
SLC9A3R1	28	-1	10	18	8	11	0.0933331785451043	1
TICAM1	347	-1	10	17	7	13	0.0489061450601868	1
RIPK2	403	-1	10	16	6	15	0.0952169125155518	1
BIRC5	459	-1	10	15	5	17	0.0832257583112502	1
CEBPB	576	-1	10	14	4	19	0.0381471946076993	1
TLR2	703	-1	10	17	7	13	0.0489061450601868	1
MAP2K7	937	-1	10	17	7	13	0.106329793604859	1
