"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-73857","R-HSA-73857","RNA Polymerase II Transcription","21/28","499/2914",2.01175050661604e-11,8.61029216831667e-09,6.01407519872586e-09,"CREBBP/CTNNB1/GSK3B/HDAC5/MAPK1/NFATC2/PRKAA1/PRKACA/SRC/STK11/WWTR1/YAP1/YWHAH/YWHAZ/TCF7L2/SMAD1/GATA2/STAT1/POU2F1/CREB1/TEAD1",21
"R-HSA-212436","R-HSA-212436","Generic Transcription Pathway","20/28","481/2914",1.34470836006166e-10,2.87767589053194e-08,2.00998512767111e-08,"CREBBP/CTNNB1/GSK3B/HDAC5/MAPK1/NFATC2/PRKAA1/PRKACA/SRC/STK11/WWTR1/YAP1/YWHAH/YWHAZ/TCF7L2/SMAD1/GATA2/STAT1/CREB1/TEAD1",20
"R-HSA-8878159","R-HSA-8878159","Transcriptional regulation by RUNX3","7/28","53/2914",3.87406789070299e-07,5.5270035240696e-05,3.86047467003386e-05,"CREBBP/CTNNB1/SRC/WWTR1/YAP1/TCF7L2/TEAD1",7
"R-HSA-8878166","R-HSA-8878166","Transcriptional regulation by RUNX2","7/28","62/2914",1.16678841449024e-06,0.000124846360350456,8.72020815040074e-05,"GSK3B/MAPK1/SRC/WWTR1/YAP1/SMAD1/STAT1",7
"R-HSA-8941326","R-HSA-8941326","RUNX2 regulates bone development","5/28","24/2914",2.11116129618895e-06,0.000180715406953774,0.000126225222761613,"MAPK1/SRC/WWTR1/YAP1/SMAD1",5
"R-HSA-8940973","R-HSA-8940973","RUNX2 regulates osteoblast differentiation","4/28","19/2914",2.39678570254422e-05,0.00170970713448154,0.00119418796407466,"MAPK1/SRC/WWTR1/YAP1",4
"R-HSA-438064","R-HSA-438064","Post NMDA receptor activation events","5/28","47/2914",6.54141290365116e-05,0.00399960674680385,0.00279362596186004,"MAPK1/PRKAA1/PRKACA/SRC/CREB1",5
"R-HSA-442755","R-HSA-442755","Activation of NMDA receptors and postsynaptic events","5/28","49/2914",8.02457766204525e-05,0.00429314904919421,0.00299865796844849,"MAPK1/PRKAA1/PRKACA/SRC/CREB1",5
"R-HSA-2032785","R-HSA-2032785","YAP1- and WWTR1 (TAZ)-stimulated gene expression","3/28","12/2914",0.000165065112713014,0.00784976313790776,0.00548286456263109,"WWTR1/YAP1/TEAD1",3
"R-HSA-157118","R-HSA-157118","Signaling by NOTCH","6/28","104/2914",0.00035543258927442,0.0152125148209452,0.0106255637214669,"CREBBP/HDAC5/YWHAZ/HIF1A/STAT1/CREB1",6
"R-HSA-5621481","R-HSA-5621481","C-type lectin receptors (CLRs)","5/28","72/2914",0.000505346571995882,0.0196625757103852,0.0137338207126154,"CREBBP/NFATC2/PRKACA/RELA/SRC",5
"R-HSA-5663202","R-HSA-5663202","Diseases of signal transduction","9/28","268/2914",0.000592241446341399,0.0211232782528432,0.0147540851544699,"CREBBP/CTNNB1/GSK3B/HDAC5/MAPK1/SRC/TCF7L2/STAT1/CREB1",9
"R-HSA-112314","R-HSA-112314","Neurotransmitter receptors and postsynaptic signal transmission","5/28","77/2914",0.000690267148216202,0.0212454658555747,0.014839430159821,"MAPK1/PRKAA1/PRKACA/SRC/CREB1",5
"R-HSA-5621575","R-HSA-5621575","CD209 (DC-SIGN) signaling","3/28","19/2914",0.000694945144808518,0.0212454658555747,0.014839430159821,"CREBBP/PRKACA/RELA",3
"R-HSA-201722","R-HSA-201722","Formation of the beta-catenin:TCF transactivating complex","3/28","22/2914",0.00108330872843484,0.0306544947689632,0.0214114031342488,"CREBBP/CTNNB1/TCF7L2",3
"R-HSA-8878171","R-HSA-8878171","Transcriptional regulation by RUNX1","5/28","86/2914",0.00114596242126965,0.0306544947689632,0.0214114031342488,"CREBBP/NFATC2/SRC/YAP1/GATA2",5
"R-HSA-112315","R-HSA-112315","Transmission across Chemical Synapses","5/28","88/2914",0.00127202865276539,0.0320251919637405,0.0223688010764936,"MAPK1/PRKAA1/PRKACA/SRC/CREB1",5
"R-HSA-198725","R-HSA-198725","Nuclear Events (kinase and transcription factor activation)","3/28","24/2914",0.00140555453999663,0.0334209635065865,0.0233437128280142,"MAPK1/MEF2A/CREB1",3
