"","Gene set","Overlap","pValue","pAdj"
"1","DNA_thresholded_050","","1",1
"2","DNA_thresholded_100","","1",1
"3","DNA_thresholded_200","","1",1
"4","DNA_thresholded_300","","1",1
"5","DNA_thresholded_400","","1",1
"6","DNA_thresholded_477","","1",1
"7","ERS_thresholded_050","","1",1
"8","ERS_thresholded_100","","1",1
"9","ERS_thresholded_200","","1",1
"10","ERS_thresholded_300","YWHAZ","0.910847551504188",1
"11","ERS_thresholded_400","YWHAZ","0.959226872950674",1
"12","ERS_thresholded_477","YWHAZ","0.977652364610366",1
"13","HTS_thresholded_050","","1",1
"14","HTS_thresholded_100","PRKACA, GSK3B","0.191446787819447",1
"15","HTS_thresholded_200","PRKACA, GSK3B, CREBBP, MAPK1","0.0706454011466398",1
"16","HTS_thresholded_300","PRKACA, GSK3B, CREBBP, MAPK1","0.200001416940177",1
"17","HTS_thresholded_400","PRKACA, GSK3B, CREBBP, MAPK1","0.363051700790663",1
"18","HTS_thresholded_477","PRKACA, GSK3B, CREBBP, MAPK1, PRKAA1","0.28543290074909",1
"19","HYP_thresholded_050","","1",1
"20","HYP_thresholded_100","EGR1","0.559756397253039",1
"21","HYP_thresholded_200","EGR1","0.805439581231445",1
"22","HYP_thresholded_300","EGR1","0.913298276848295",1
"23","HYP_thresholded_400","EGR1","0.961083798379708",1
"24","HYP_thresholded_477","EGR1","0.979079191055118",1
"25","MTL_thresholded_050","","1",1
"26","MTL_thresholded_100","","1",1
"27","MTL_thresholded_200","","1",1
"28","MTL_thresholded_300","","1",1
"29","MTL_thresholded_400","","1",1
"30","MTL_thresholded_477","","1",1
"31","OXD_thresholded_050","SRC","0.336093277647004",1
"32","OXD_thresholded_100","SRC","0.558125720809262",1
"33","OXD_thresholded_200","SRC","0.804900237635814",1
"34","OXD_thresholded_300","SRC, STAT1","0.689127448747093",1
"35","OXD_thresholded_400","SRC, STAT1","0.822025448342806",1
"36","OXD_thresholded_477","SRC, STAT1","0.886056531384656",1
