"","Gene set","Overlap","pValue","pAdj"
"1","DNA_thresholded_050","","1",1
"2","DNA_thresholded_100","","1",1
"3","DNA_thresholded_200","","1",1
"4","DNA_thresholded_300","YY1, CDK2","0.99671632109326",1
"5","DNA_thresholded_400","YY1, CDK2","0.99968830134856",1
"6","DNA_thresholded_477","YY1, CDK2","0.999950618404128",1
"7","ERS_thresholded_050","","1",1
"8","ERS_thresholded_100","","1",1
"9","ERS_thresholded_200","","1",1
"10","ERS_thresholded_300","CEBPB","0.999611802490464",1
"11","ERS_thresholded_400","CEBPB","0.999969454689545",1
"12","ERS_thresholded_477","CEBPB, CSNK2A1","0.999937797707058",1
"13","HTS_thresholded_050","","1",1
"14","HTS_thresholded_100","","1",1
"15","HTS_thresholded_200","MAPK1, MAPK3","0.967952480817334",1
"16","HTS_thresholded_300","MAPK1, MAPK3","0.99659234533291",1
"17","HTS_thresholded_400","MAPK1, MAPK3, SIRT1, CSNK2A1","0.991600532680611",1
"18","HTS_thresholded_477","MAPK1, MAPK3, SIRT1, CSNK2A1","0.99811912657227",1
"19","HYP_thresholded_050","","1",1
"20","HYP_thresholded_100","","1",1
"21","HYP_thresholded_200","","1",1
"22","HYP_thresholded_300","","1",1
"23","HYP_thresholded_400","HDAC1","0.999973714679443",1
"24","HYP_thresholded_477","HDAC1, NOTCH1","0.999948838875868",1
"25","MTL_thresholded_050","","1",1
"26","MTL_thresholded_100","","1",1
"27","MTL_thresholded_200","","1",1
"28","MTL_thresholded_300","","1",1
"29","MTL_thresholded_400","","1",1
"30","MTL_thresholded_477","","1",1
"31","OXD_thresholded_050","","1",1
"32","OXD_thresholded_100","","1",1
"33","OXD_thresholded_200","ROCK2, SMAD3","0.967673142578476",1
"34","OXD_thresholded_300","ROCK2, SMAD3","0.996572476333861",1
"35","OXD_thresholded_400","ROCK2, SMAD3","0.999639665866724",1
"36","OXD_thresholded_477","ROCK2, SMAD3, SIRT1","0.999549554487699",1
