"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-212436","R-HSA-212436","Generic Transcription Pathway","20/32","481/2914",5.06225611772473e-09,2.47723449829666e-06,1.46192346661015e-06,"FOXO1/AKT1/SIRT1/SMAD3/EP300/CDK1/MAPK1/ESR1/RB1/PPP2CA/CSNK2A1/SMAD1/CREB1/YAP1/SMAD2/BRCA1/TP53/CTNNB1/PPP2R1B/STAT1",20
"R-HSA-73857","R-HSA-73857","RNA Polymerase II Transcription","20/32","499/2914",9.84983895943008e-09,2.47723449829666e-06,1.46192346661015e-06,"FOXO1/AKT1/SIRT1/SMAD3/EP300/CDK1/MAPK1/ESR1/RB1/PPP2CA/CSNK2A1/SMAD1/CREB1/YAP1/SMAD2/BRCA1/TP53/CTNNB1/PPP2R1B/STAT1",20
"R-HSA-5663202","R-HSA-5663202","Diseases of signal transduction","15/32","268/2914",2.62838540525557e-08,4.40692619614518e-06,2.60071819046341e-06,"STAT3/FOXO1/AKT1/SMAD3/EP300/MAPK1/ESR1/PPP2CA/CREB1/GSK3A/AMER1/SMAD2/CTNNB1/PPP2R1B/STAT1",15
"R-HSA-8878166","R-HSA-8878166","Transcriptional regulation by RUNX2","8/32","62/2914",1.86635458110267e-07,2.34694088573661e-05,1.38503155755514e-05,"AKT1/CDK1/MAPK1/ESR1/RB1/SMAD1/YAP1/STAT1",8
"R-HSA-1257604","R-HSA-1257604","PIP3 activates AKT signaling","11/32","172/2914",9.61715751253744e-07,8.07735480735759e-05,4.76679722857558e-05,"FOXO1/AKT1/MAPK1/ESR1/EGR1/PPP2CA/CSNK2A1/CREB1/GSK3A/TP53/PPP2R1B",11
"R-HSA-68875","R-HSA-68875","Mitotic Prophase","6/32","33/2914",9.63501567478043e-07,8.07735480735759e-05,4.76679722857558e-05,"PLK1/CDK1/MAPK1/RB1/PPP2CA/PPP2R1B",6
"R-HSA-1643685","R-HSA-1643685","Disease","16/32","443/2914",3.57680876587279e-06,0.000219732374035374,0.000129673599409805,"STAT3/FOXO1/AKT1/SMAD3/EP300/MAPK1/ESR1/PPP2CA/CREB1/GSK3A/AMER1/SMAD2/NFKB1/CTNNB1/PPP2R1B/STAT1",16
"R-HSA-113510","R-HSA-113510","E2F mediated regulation of DNA replication","4/32","11/2914",3.74966358557602e-06,0.000219732374035374,0.000129673599409805,"CDK1/RB1/PPP2CA/PPP2R1B",4
"R-HSA-198725","R-HSA-198725","Nuclear Events (kinase and transcription factor activation)","5/32","24/2914",4.23205605245849e-06,0.000219732374035374,0.000129673599409805,"MAPK1/PPP2CA/RPS6KA3/CREB1/PPP2R1B",5
"R-HSA-9006925","R-HSA-9006925","Intracellular signaling by second messengers","11/32","201/2914",4.5744900185633e-06,0.000219732374035374,0.000129673599409805,"FOXO1/AKT1/MAPK1/ESR1/EGR1/PPP2CA/CSNK2A1/CREB1/GSK3A/TP53/PPP2R1B",11
