"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-73857","R-HSA-73857","RNA Polymerase II Transcription","54/88","499/2914",3.24896140059152e-21,1.37814367233144e-18,8.92365256090534e-19,"ABL1/AR/CAMK2A/CDK5/CTNNB1/ESR1/HIPK2/JUN/MAPK14/MDM2/STAT1/UBE2I/YAP1/ATM/CASP1/E2F1/EP300/HDAC1/NOTCH1/PPM1D/SIRT1/SKP2/SMAD2/TP53/YWHAQ/AKT1/CDK2/CREBBP/NCOR1/AKT2/AKT3/MYC/PPP2CB/FOXO1/MYB/NR2C2/PRKAA1/RB1/GADD45A/SMAD3/SMAD4/SUMO1/TRIM28/TCF7/ESR2/SMAD1/YY1/ARID3A/BCL6/CREB1/GATA2/POU2F1/TAF1/PPARG",54
"R-HSA-212436","R-HSA-212436","Generic Transcription Pathway","53/88","481/2914",4.43846593343459e-21,1.37814367233144e-18,8.92365256090534e-19,"ABL1/AR/CAMK2A/CDK5/CTNNB1/ESR1/HIPK2/JUN/MAPK14/MDM2/STAT1/UBE2I/YAP1/ATM/CASP1/E2F1/EP300/HDAC1/NOTCH1/PPM1D/SIRT1/SKP2/SMAD2/TP53/YWHAQ/AKT1/CDK2/CREBBP/NCOR1/AKT2/AKT3/MYC/PPP2CB/FOXO1/MYB/NR2C2/PRKAA1/RB1/GADD45A/SMAD3/SMAD4/SUMO1/TRIM28/TCF7/ESR2/SMAD1/YY1/ARID3A/BCL6/CREB1/GATA2/TAF1/PPARG",53
"R-HSA-9614085","R-HSA-9614085","FOXO-mediated transcription","14/88","49/2914",5.26291284851889e-11,1.08942295964341e-08,7.05414985310252e-09,"EP300/HDAC1/SIRT1/SMAD2/YWHAQ/AKT1/CREBBP/AKT2/AKT3/FOXO1/GADD45A/SMAD3/SMAD4/BCL6",14
"R-HSA-3700989","R-HSA-3700989","Transcriptional Regulation by TP53","23/88","194/2914",4.62191652830604e-09,7.17552541019513e-07,4.64624240477081e-07,"CDK5/HIPK2/JUN/MAPK14/MDM2/ATM/CASP1/E2F1/EP300/HDAC1/TP53/YWHAQ/AKT1/CDK2/CREBBP/AKT2/AKT3/PPP2CB/PRKAA1/GADD45A/ARID3A/BCL6/TAF1",23
"R-HSA-8939211","R-HSA-8939211","ESR-mediated signaling","17/88","108/2914",9.26025060632581e-09,1.0358389673167e-06,6.70718680422034e-07,"DDX5/ESR1/JUN/NCOA3/EP300/HDAC1/AKT1/CREBBP/PIK3CA/AKT2/AKT3/MYC/MYB/ESR2/YY1/CREB1/POU2F1",17
"R-HSA-1266738","R-HSA-1266738","Developmental Biology","33/88","397/2914",1.00081059644126e-08,1.0358389673167e-06,6.70718680422034e-07,"ABL1/CDK5/CTNNB1/JUN/MAPK14/NCOA3/PLCG1/ROCK2/E2F1/EP300/NOTCH1/RELA/SMAD2/AKT1/CDK2/CREBBP/GRB10/NCOR1/PIK3CA/AKT2/AKT3/MYC/FOXO1/MYB/SMAD3/SMAD4/CEBPB/MYOD1/YY1/SREBF2/CREB1/GATA2/PPARG",33
"R-HSA-8878166","R-HSA-8878166","Transcriptional regulation by RUNX2","13/88","62/2914",1.76607965887045e-08,1.56676495451221e-06,1.01449989426844e-06,"ABL1/AR/ESR1/STAT1/YAP1/PPM1D/SKP2/AKT1/AKT2/AKT3/RB1/SMAD4/SMAD1",13
"R-HSA-9006931","R-HSA-9006931","Signaling by Nuclear Receptors","18/88","136/2914",5.40624981860355e-08,4.196601421691e-06,2.71735188250863e-06,"DDX5/ESR1/JUN/NCOA3/EP300/HDAC1/AKT1/CREBBP/NCOR1/PIK3CA/AKT2/AKT3/MYC/MYB/ESR2/YY1/CREB1/POU2F1",18
"R-HSA-5633007","R-HSA-5633007","Regulation of TP53 Activity","15/88","95/2914",7.44294181901974e-08,5.13562985512362e-06,3.32538453200648e-06,"CDK5/HIPK2/MAPK14/MDM2/ATM/EP300/HDAC1/TP53/AKT1/CDK2/AKT2/AKT3/PPP2CB/PRKAA1/TAF1",15
"R-HSA-9018519","R-HSA-9018519","Estrogen-dependent gene expression","11/88","49/2914",1.15451158173206e-07,7.16951692255608e-06,4.64235183391206e-06,"DDX5/ESR1/JUN/NCOA3/EP300/HDAC1/CREBBP/MYC/MYB/YY1/POU2F1",11
"R-HSA-8878159","R-HSA-8878159","Transcriptional regulation by RUNX3","11/88","53/2914",2.73577143313069e-07,1.54446732724923e-05,1.0000619018717e-05,"CTNNB1/MDM2/YAP1/EP300/NOTCH1/TP53/CREBBP/MYC/SMAD3/SMAD4/TCF7",11
"R-HSA-3108232","R-HSA-3108232","SUMO E3 ligases SUMOylate target proteins","15/88","107/2914",3.79684364611222e-07,1.96486658686307e-05,1.27227567790778e-05,"AR/DDX5/ESR1/HIPK2/MDM2/UBE2I/EP300/HDAC1/RELA/TP53/CREBBP/IKBKE/SUMO1/TRIM28/PPARG",15
"R-HSA-2990846","R-HSA-2990846","SUMOylation","15/88","109/2914",4.86955060757623e-07,2.31581666138863e-05,1.49952023841081e-05,"AR/DDX5/ESR1/HIPK2/MDM2/UBE2I/EP300/HDAC1/RELA/TP53/CREBBP/IKBKE/SUMO1/TRIM28/PPARG",15
