"","Gene set","Overlap","pValue","pAdj"
"1","DNA_thresholded_050","GADD45A","0.727899308211528",1
"2","DNA_thresholded_100","GADD45A","0.925971072946673",1
"3","DNA_thresholded_200","GADD45A, DDX5","0.964091517013625",1
"4","DNA_thresholded_300","GADD45A, DDX5, YY1, CDK2, ARID3A","0.870014123611533",1
"5","DNA_thresholded_400","GADD45A, DDX5, YY1, CDK2, ARID3A, HMGB1, PPM1D","0.862531666085029",1
"6","DNA_thresholded_477","GADD45A, DDX5, YY1, CDK2, ARID3A, HMGB1, PPM1D, TRIM28, CRY1","0.818185250242823",1
"7","ERS_thresholded_050","","1",1
"8","ERS_thresholded_100","","1",1
"9","ERS_thresholded_200","TBK1","0.994031029772049",1
"10","ERS_thresholded_300","TBK1, CEBPB, EXOC2, EP300","0.940103602110016",1
"11","ERS_thresholded_400","TBK1, CEBPB, EXOC2, EP300","0.988987675930424",1
"12","ERS_thresholded_477","TBK1, CEBPB, EXOC2, EP300","0.997290748701015",1
"13","HTS_thresholded_050","CAMK2A","0.726381790902486",1
"14","HTS_thresholded_100","CAMK2A","0.925087632702363",1
"15","HTS_thresholded_200","CAMK2A, ATM, CREBBP","0.883291278042996",1
"16","HTS_thresholded_300","CAMK2A, ATM, CREBBP, PPARG","0.942551626479609",1
"17","HTS_thresholded_400","CAMK2A, ATM, CREBBP, PPARG, SIRT1, EP300, SUMO1","0.856380475847626",1
"18","HTS_thresholded_477","CAMK2A, ATM, CREBBP, PPARG, SIRT1, EP300, SUMO1, AKT1, FOXO1, PRKAA1","0.705000934668229",1
"19","HYP_thresholded_050","","1",1
"20","HYP_thresholded_100","EGR1","0.925419204881412",1
"21","HYP_thresholded_200","EGR1, MAP3K1, TRAF6","0.883175998019178",1
"22","HYP_thresholded_300","EGR1, MAP3K1, TRAF6, GRB10","0.943436186498549",1
"23","HYP_thresholded_400","EGR1, MAP3K1, TRAF6, GRB10, HDAC1","0.970525488856391",1
"24","HYP_thresholded_477","EGR1, MAP3K1, TRAF6, GRB10, HDAC1, ARNT, NOTCH1, MYOD1","0.894650939379165",1
"25","MTL_thresholded_050","","1",1
"26","MTL_thresholded_100","","1",1
"27","MTL_thresholded_200","CDK5","0.993822351971831",1
"28","MTL_thresholded_300","CDK5","0.999471863389117",1
"29","MTL_thresholded_400","CDK5","0.999951240147245",1
"30","MTL_thresholded_477","CDK5, ATF1","0.999896211100132",1
"31","OXD_thresholded_050","MYB","0.726381790902486",1
"32","OXD_thresholded_100","MYB","0.924534268995611",1
"33","OXD_thresholded_200","MYB, ROCK2, SMAD3","0.882483564899847",1
"34","OXD_thresholded_300","MYB, ROCK2, SMAD3, STAT1","0.942309163179634",1
"35","OXD_thresholded_400","MYB, ROCK2, SMAD3, STAT1","0.989229790287141",1
"36","OXD_thresholded_477","MYB, ROCK2, SMAD3, STAT1, SIRT1, ARNT","0.974020885872992",1
