NodeName	NodeID	Regulation	Score	Correct	Incorrect	Ambiguous	p-value	Enrichment p-value
TTK	734	1	13	17	4	8	0.00410569683019605	1
PRKAA1	1834	1	13	16	3	10	0.00287014006357948	1
BRSK2	2062	1	13	16	3	8	0.00287014006357948	1
PAK1	175	-1	13	16	3	11	0.00208434216336223	1
BCL2	382	-1	13	14	1	15	0.000591017276208725	1
MARCKS	7	1	12	13	1	11	0.000919691735480148	1
CAMK2B	2325	1	12	15	3	12	0.0045899106704347	1
CLK4	2530	1	12	14	2	12	0.00277096447104261	1
CLK1	2558	1	12	13	1	14	0.0012750751918124	1
ACTB	2785	1	12	14	2	12	0.00277096447104261	1
VASP	2793	1	12	13	1	12	0.000919691735480148	1
ABL1	142	-1	12	14	2	14	0.00277096447104261	1
TSLP	1026	-1	12	14	2	12	0.00284500377576147	1
NCK2	1168	-1	12	15	3	11	0.00320511209932607	1
RYBP	1378	-1	12	14	2	12	0.00277096447104261	1
RFX1	1379	-1	12	14	2	12	0.00277096447104261	1
GSK3A	444	1	11	16	5	9	0.0161388903879362	1
PPM1E	963	1	11	14	3	11	0.00640316956111463	1
CTTN	1714	1	11	13	2	10	0.00464830957988191	1
OXSR1	1858	1	11	14	3	11	0.00640316956111463	1
PTPN12	1922	1	11	13	2	14	0.00464830957988191	1
SOCS6	2131	1	11	12	1	13	0.00195036665943825	1
NOXA1	2723	1	11	12	1	12	0.00163470037929795	1
PFN1	2758	1	11	13	2	10	0.00464830957988191	1
PPM1M	2784	1	11	14	3	11	0.00640316956111463	1
ARPC2	2791	1	11	13	2	10	0.00464830957988191	1
VCL	2792	1	11	13	2	10	0.00464830957988191	1
WASF3	3509	1	11	13	2	10	0.00464830957988191	1
ARPC1B	3511	1	11	13	2	10	0.00464830957988191	1
SOD1	3533	1	11	12	1	12	0.00163470037929795	1
KIT	223	-1	11	12	1	16	0.00195036665943825	1
CISD2	472	-1	11	12	1	12	0.00163470037929795	1
SMARCB1	526	-1	11	14	3	12	0.00503287622842815	1
FLI1	843	-1	11	12	1	12	0.00163470037929795	1
FMR1	953	-1	11	14	3	11	0.00640316956111463	1
CIB1	954	-1	11	14	3	11	0.00640316956111463	1
RILPL2	955	-1	11	14	3	11	0.00640316956111463	1
PAK1IP1	956	-1	11	14	3	11	0.00640316956111463	1
RAC3	957	-1	11	14	3	11	0.00640316956111463	1
RHOQ	958	-1	11	14	3	11	0.00640316956111463	1
CHP1	959	-1	11	14	3	11	0.00640316956111463	1
RAC2	960	-1	11	14	3	11	0.00640316956111463	1
RHOU	961	-1	11	14	3	11	0.00640316956111463	1
CRIPAK	1098	-1	11	14	3	11	0.00640316956111463	1
MATK	1381	-1	11	12	1	13	0.00195036665943825	1
CSNK1E	607	1	10	16	6	8	0.0271851611535026	1
NPPA	1527	1	10	11	1	4	0.00394946799284954	1
G3BP1	1812	1	10	13	3	14	0.00942589134019456	1
SOX6	2136	1	10	13	3	12	0.0126262604235199	1
CUL1	2335	1	10	13	3	14	0.013555114061013	1
FKBP15	2511	1	10	12	2	11	0.00852234866165313	1
LPP	2798	1	10	11	1	4	0.00394946799284954	1
ZYX	2800	1	10	11	1	4	0.00394946799284954	1
WASL	3272	1	10	11	1	2	0.00394946799284954	1
APBB1IP	3424	1	10	11	1	4	0.00394946799284954	1
UBE2I	662	-1	10	14	4	10	0.016119328929065	1
GRB10	1083	-1	10	13	3	13	0.014288589470966	1
NR2F2	1175	-1	10	15	5	8	0.0130706883737674	1
NR4A2	1181	-1	10	15	5	8	0.0130706883737674	1
CDK3	2098	-1	10	13	3	12	0.013706077609714	1
NSD3	2149	-1	10	13	3	12	0.014288589470966	1
CAMKK1	371	1	9	12	3	12	0.0170180907831026	1
UBE2M	483	1	9	12	3	12	0.0231758708360012	1
MCPH1	649	1	9	10	1	17	0.0055747434779693	1
CCNA1	990	1	9	11	2	15	0.00866618654801202	1
WASF1	1690	1	9	12	3	10	0.023537945254218	1
DLGAP1	1749	1	9	11	2	7	0.0149608472485394	1
PCGF2	2265	1	9	13	4	9	0.0269184106189208	1
HES1	2300	1	9	14	5	9	0.0228564044056737	1
FKBP5	2567	1	9	14	5	9	0.0228564044056737	1
PSMB4	3325	1	9	12	3	12	0.0231758708360012	1
ARID3A	3390	1	9	10	1	17	0.0055747434779693	1
WASF2	3442	1	9	12	3	10	0.023537945254218	1
CTNNB1	284	-1	9	13	4	13	0.0294820550111091	1
CARM1	419	-1	9	13	4	11	0.0314028624907775	1
MED14	699	-1	9	14	5	9	0.0270714856587063	1
NR3C1	1281	-1	9	14	5	10	0.0228564044056737	1
NR3C2	1402	-1	9	14	5	9	0.0228564044056737	1
NRIP1	1409	-1	9	14	5	10	0.0310191654776111	1
ITGA5	2803	-1	9	12	3	14	0.0195266958724022	1
TBP	3513	-1	9	14	5	9	0.0228564044056737	1
SMARCC1	3514	-1	9	14	5	9	0.0228564044056737	1
SMARCD1	3515	-1	9	14	5	9	0.0228564044056737	1
SMARCE1	3516	-1	9	14	5	9	0.0228564044056737	1
PKD1	86	1	8	12	4	12	0.0471787723095442	1
E2F1	137	1	8	10	2	18	0.0168194414506106	1
HBP1	170	1	8	11	3	14	0.0376843265798553	1
FBXW7	174	1	8	15	7	8	0.0739450683937476	1
CAMKK2	248	1	8	11	3	16	0.0256059752969218	1
PUF60	296	1	8	11	3	14	0.0376843265798553	1
PARP1	328	1	8	12	4	14	0.0296270215317012	1
APLF	375	1	8	12	4	12	0.0296270215317012	1
NOS1	376	1	8	12	4	10	0.0437741452601195	1
FADD	451	1	8	12	4	12	0.0296270215317012	1
CHD8	670	1	8	12	4	12	0.0471787723095442	1
SOX17	679	1	8	12	4	12	0.0471787723095442	1
KPNA2	700	1	8	11	3	15	0.0256059752969218	1
CTNNBIP1	775	1	8	12	4	12	0.0471787723095442	1
MAF1	824	1	8	12	4	6	0.034837995918342	1
MARK2	900	1	8	11	3	14	0.0376843265798553	1
WNT3A	1161	1	8	13	5	11	0.0581498948957539	1
ARRB2	1430	1	8	11	3	15	0.0256059752969218	1
SARS	2072	1	8	11	3	14	0.0376843265798553	1
FHIT	2115	1	8	12	4	12	0.0471787723095442	1
SOX3	2135	1	8	12	4	12	0.0471787723095442	1
TFDP1	2197	1	8	10	2	16	0.0132557591254389	1
ZNF76	2349	1	8	12	4	6	0.034837995918342	1
UFD1	2489	1	8	13	5	8	0.0634470739198839	1
RDX	2823	1	8	10	2	15	0.0247617472867751	1
PTPRU	2971	1	8	12	4	12	0.0471787723095442	1
CCNE1	2976	1	8	11	3	15	0.0297082460003481	1
NBN	3027	1	8	12	4	13	0.0396073521288705	1
CHKA	3036	1	8	12	4	12	0.0471787723095442	1
CDX2	3037	1	8	12	4	12	0.0471787723095442	1
RBL1	3153	1	8	10	2	16	0.0247617472867751	1
NMNAT1	3186	1	8	12	4	12	0.0296270215317012	1
RABAC1	3230	1	8	12	4	12	0.0471787723095442	1
MYCBP	3313	1	8	11	3	14	0.0376843265798553	1
TBL1X	3318	1	8	12	4	12	0.0471787723095442	1
PARP10	3461	1	8	11	3	14	0.0376843265798553	1
TRRAP	172	-1	8	11	3	14	0.0376843265798553	1
MYC	173	-1	8	11	3	15	0.0376843265798553	1
CASP7	254	-1	8	12	4	14	0.0241541547180937	1
FUBP1	297	-1	8	11	3	14	0.0376843265798553	1
DOT1L	448	-1	8	11	3	14	0.0376843265798553	1
MYB	489	-1	8	12	4	11	0.0437741452601195	1
NR1I2	558	-1	8	10	2	13	0.0200890224527599	1
NGF	575	-1	8	12	4	13	0.0509825009552836	1
CEBPB	576	-1	8	12	4	13	0.0396073521288705	1
SUMO3	666	-1	8	12	4	12	0.0296270215317012	1
SOX4	678	-1	8	12	4	12	0.0471787723095442	1
STAT5A	828	-1	8	13	5	11	0.0384012019470265	1
MAX	991	-1	8	11	3	14	0.0376843265798553	1
SMAD7	1037	-1	8	12	4	13	0.034837995918342	1
IGF1R	1043	-1	8	11	3	15	0.0381914543785455	1
CISH	1076	-1	8	10	2	13	0.0168194414506106	1
TGFB2	1106	-1	8	10	2	17	0.0200890224527599	1
CSNK1A1L	1259	-1	8	12	4	12	0.0471787723095442	1
CBY1	1277	-1	8	12	4	12	0.0471787723095442	1
RANBP3	1309	-1	8	14	6	10	0.0687099534882822	1
BCL9	1324	-1	8	12	4	12	0.0471787723095442	1
LMTK2	1375	-1	8	10	2	18	0.0132557591254389	1
FGR	1411	-1	8	11	3	15	0.0376843265798553	1
CD4	1423	-1	8	13	5	10	0.0634470739198839	1
BCAP31	1651	-1	8	12	4	13	0.0296270215317012	1
PPM1B	2124	-1	8	13	5	11	0.0384012019470265	1
SMARCA2	2126	-1	8	12	4	6	0.034837995918342	1
STYX	2171	-1	8	14	6	6	0.0687099534882822	1
HMGA2	2322	-1	8	14	6	7	0.0591212343299497	1
BORA	2506	-1	8	12	4	13	0.0296270215317012	1
NSD2	2729	-1	8	13	5	10	0.0384012019470265	1
ITGAV	2819	-1	8	10	2	17	0.0200890224527599	1
RAN	3087	-1	8	13	5	8	0.0633330272602132	1
HES6	3194	-1	8	12	4	6	0.034837995918342	1
GTF2A2	3286	-1	8	12	4	6	0.034837995918342	1
HLA-DQA2	3386	-1	8	13	5	8	0.0634470739198839	1
BTAF1	3409	-1	8	12	4	6	0.034837995918342	1
HLA-DQB1	3479	-1	8	13	5	8	0.0634470739198839	1
HLA-DPA1	3527	-1	8	13	5	8	0.0634470739198839	1
KL	61	1	7	10	3	16	0.0608244404790843	1
CASP8AP2	276	1	7	12	5	11	0.0539431919597343	1
CHEK2	292	1	7	12	5	13	0.0697948783634895	1
LTA	549	1	7	11	4	12	0.0425802332301043	1
PIAS4	588	1	7	11	4	15	0.057427361919576	1
HSPA5	595	1	7	12	5	10	0.0880060219878519	1
GNRH1	815	1	7	10	3	16	0.0608244404790843	1
TNFRSF1A	908	1	7	11	4	14	0.0425802332301043	1
PPP4C	1096	1	7	10	3	17	0.031125802822816	1
CDK5R1	1162	1	7	9	2	17	0.0382603447119578	1
PKN1	1184	1	7	12	5	13	0.0697948783634895	1
RLIM	1191	1	7	11	4	12	0.057427361919576	1
SEC63	1653	1	7	10	3	7	0.0608244404790843	1
DHX58	1784	1	7	13	6	10	0.112014680152787	1
CAPRIN1	1814	1	7	10	3	10	0.0445146508619878	1
PPP2CB	1816	1	7	10	3	17	0.0380575349172883	1
G3BP2	1824	1	7	10	3	10	0.0445146508619878	1
CDK9	1864	1	7	12	5	12	0.0621594535156631	1
CTDSPL	1890	1	7	10	3	15	0.0586726486694611	1
WLS	2340	1	7	11	4	8	0.0638549187345159	1
AP2M1	2501	1	7	12	5	12	0.09584243811715	1
BRD4	2507	1	7	12	5	10	0.0621594535156631	1
BAIAP2	2522	1	7	10	3	3	0.0586726486694611	1
NPLOC4	2726	1	7	9	2	3	0.0421081751726912	1
CCS	3115	1	7	8	1	1	0.022037422037422	1
NOX1	3256	1	7	8	1	1	0.022037422037422	1
KLF1	3399	1	7	8	1	1	0.022037422037422	1
HCK	50	-1	7	12	5	12	0.092056635781944	1
FGF3	124	-1	7	11	4	14	0.0787305724752308	1
USP28	149	-1	7	10	3	15	0.0608244404790843	1
ADAM10	163	-1	7	13	6	10	0.111538722528925	1
MTOR	179	-1	7	11	4	15	0.0738854601779717	1
SFRP1	233	-1	7	10	3	13	0.0608244404790843	1
CFLAR	253	-1	7	11	4	14	0.0502793122130736	1
AURKA	531	-1	7	12	5	13	0.0539431919597343	1
HDAC6	532	-1	7	9	2	18	0.0313337204254013	1
ESR1	675	-1	7	13	6	11	0.101046346317941	1
MAPK7	736	-1	7	11	4	14	0.0738854601779717	1
ING2	741	-1	7	15	8	5	0.141059507602891	1
HUWE1	799	-1	7	11	4	14	0.0770940504943806	1
PAK2	806	-1	7	14	7	8	0.125667038406282	1
BAG4	882	-1	7	11	4	10	0.0425802332301043	1
MAML1	984	-1	7	14	7	8	0.127345733728137	1
PRL	1022	-1	7	12	5	10	0.092056635781944	1
IL3	1028	-1	7	9	2	19	0.0433756957950507	1
IL7R	1064	-1	7	9	2	18	0.0433756957950507	1
NR0B1	1169	-1	7	13	6	10	0.0888077267340117	1
RARA	1171	-1	7	13	6	11	0.0953541464069235	1
XPO1	1242	-1	7	12	5	11	0.0697948783634895	1
PPP2R2A	1302	-1	7	13	6	10	0.0953541464069235	1
THRA	1399	-1	7	10	3	13	0.0445146508619878	1
NTS	1584	-1	7	13	6	11	0.105763275298979	1
BCOR	2264	-1	7	13	6	9	0.0464996956830817	1
GRN	2269	-1	7	11	4	10	0.0425802332301043	1
FHL1	2564	-1	7	13	6	5	0.0735273083294922	1
AIP	2715	-1	7	10	3	16	0.0502536670979758	1
BLK	2990	-1	7	11	4	14	0.0770940504943806	1
RCC1	3078	-1	7	12	5	5	0.092056635781944	1
RANGAP1	3099	-1	7	12	5	5	0.092056635781944	1
RANBP1	3102	-1	7	12	5	5	0.092056635781944	1
TFDP2	3165	-1	7	9	2	17	0.0258593973364772	1
ELANE	3247	-1	7	10	3	14	0.0586726486694611	1
NUP50	3297	-1	7	12	5	10	0.0767278286724229	1
TADA3	3339	-1	7	16	9	4	0.155560404412219	1
NUP62	3433	-1	7	12	5	10	0.0697948783634895	1
PHB2	77	1	6	12	6	8	0.145550828359795	1
ID3	209	1	6	9	3	9	0.0889633665495735	1
SIRT2	364	1	6	12	6	9	0.160107510979968	1
KMT2A	425	1	6	10	4	14	0.0717423371882523	1
EGR1	453	1	6	11	5	14	0.0505596469085389	1
HDAC2	562	1	6	10	4	14	0.107336108697138	1
FBXO31	671	1	6	10	4	9	0.100033680381778	1
MPG	710	1	6	12	6	8	0.145550828359795	1
HIF1AN	713	1	6	14	8	6	0.194124279847593	1
FBXW8	729	1	6	10	4	9	0.100033680381778	1
MDM4	742	1	6	13	7	8	0.176082238700488	1
PRKCD	771	1	6	8	2	20	0.0481654306781641	1
GNA11	809	1	6	12	6	12	0.110859116480973	1
STK3	834	1	6	9	3	11	0.0657526855348997	1
TNF	879	1	6	13	7	10	0.101114965548282	1
CKS1B	939	1	6	11	5	14	0.115795319100905	1
BRIP1	985	1	6	9	3	17	0.0965969927315867	1
PPP4R3A	1112	1	6	8	2	16	0.039294904150592	1
GRAP	1209	1	6	8	2	18	0.0561895315715349	1
DVL3	1225	1	6	10	4	16	0.0821005810854785	1
DAXX	1254	1	6	10	4	15	0.0821005810854785	1
ANAPC1	1691	1	6	12	6	12	0.120839334582817	1
GADD45GIP1	1772	1	6	11	5	11	0.0971165239435501	1
NOD1	1788	1	6	14	8	8	0.124203039794346	1
PPP2R2B	1820	1	6	8	2	18	0.0721212527664142	1
PPP3CB	1827	1	6	13	7	8	0.0760488625628264	1
PPP3CC	1830	1	6	13	7	8	0.0760488625628264	1
DAB2IP	1893	1	6	12	6	12	0.120839334582817	1
FLCN	1933	1	6	8	2	11	0.0682750989202602	1
MTMR3	1993	1	6	10	4	13	0.113295125313974	1
RRAGC	2045	1	6	10	4	13	0.113295125313974	1
CAMK2D	2273	1	6	10	4	15	0.0606490300651519	1
MSC	2299	1	6	8	2	9	0.0630138823687211	1
CDK5RAP2	2359	1	6	8	2	13	0.0630138823687211	1
GPC4	2588	1	6	10	4	9	0.113295125313974	1
NKX3-1	2720	1	6	12	6	12	0.100089558350121	1
MRE11	2724	1	6	9	3	9	0.0657526855348997	1
TARDBP	3105	1	6	8	2	15	0.0561895315715349	1
SAFB	3163	1	6	12	6	8	0.145550828359795	1
RRAGB	3241	1	6	10	4	13	0.113295125313974	1
ANKRD12	3310	1	6	15	9	3	0.207219959551945	1
DNAJC7	3345	1	6	9	3	17	0.0746792280294418	1
DMAP1	3435	1	6	10	4	13	0.0821005810854785	1
ZFPM2	3482	1	6	14	8	6	0.194124279847593	1
MMS19	3510	1	6	12	6	8	0.145550828359795	1
CAV1	2	-1	6	12	6	12	0.129987558123114	1
PDPK1	216	-1	6	8	2	20	0.0721212527664142	1
EYA1	224	-1	6	11	5	10	0.123668865315895	1
E2F6	250	-1	6	9	3	18	0.096641220667917	1
HSP90AA1	279	-1	6	9	3	18	0.0746792280294418	1
GTF2I	318	-1	6	10	4	9	0.100033680381778	1
ASF1A	321	-1	6	14	8	6	0.194124279847593	1
JAK1	338	-1	6	10	4	15	0.113295125313974	1
IGF2	354	-1	6	10	4	15	0.117633125218408	1
FLT3LG	355	-1	6	10	4	15	0.117633125218408	1
TLX1	385	-1	6	11	5	14	0.106915201565097	1
AXIN1	389	-1	6	13	7	10	0.151341300952348	1
EP300	492	-1	6	14	8	8	0.194124279847593	1
CAND1	506	-1	6	10	4	14	0.113295125313974	1
EHMT1	610	-1	6	10	4	9	0.100033680381778	1
HDAC1	619	-1	6	13	7	9	0.0889024837613663	1
TGFA	632	-1	6	10	4	15	0.117633125218408	1
AR	636	-1	6	12	6	12	0.138250409111936	1
TXN	643	-1	6	12	6	12	0.129987558123114	1
FOXM1	715	-1	6	11	5	13	0.063038104784848	1
SENP3	789	-1	6	14	8	6	0.194124279847593	1
ZFHX3	796	-1	6	9	3	11	0.0824905936140641	1
ZBTB16	798	-1	6	11	5	13	0.0971165239435501	1
