"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-73857","R-HSA-73857","RNA Polymerase II Transcription","31/55","499/2914",3.22016863891295e-11,1.70668937862386e-08,1.0948573372304e-08,"MAPK1/MYB/SMAD2/TP53/NR4A1/CSNK2A1/CDK2/SMAD3/PCGF2/UBE2I/TGFB1/MED1/HDAC1/ABL1/CTNNB1/RYBP/ZNF521/LEF1/CDK1/LAMTOR3/NR2C2AP/CSNK2B/MAPK3/SIRT1/CHEK2/RXRB/NR4A2/TWIST1/GSK3B/CDC73/EP300",31
"R-HSA-212436","R-HSA-212436","Generic Transcription Pathway","30/55","481/2914",7.91437212191154e-11,2.09730861230656e-08,1.34544326072496e-08,"MAPK1/MYB/SMAD2/TP53/NR4A1/CSNK2A1/CDK2/SMAD3/PCGF2/UBE2I/TGFB1/MED1/HDAC1/ABL1/CTNNB1/RYBP/ZNF521/LEF1/CDK1/LAMTOR3/NR2C2AP/CSNK2B/MAPK3/SIRT1/CHEK2/RXRB/NR4A2/TWIST1/GSK3B/EP300",30
"R-HSA-1266738","R-HSA-1266738","Developmental Biology","26/55","397/2914",1.15464183120166e-09,2.03986723512294e-07,1.30859407536189e-07,"MAPK1/MYB/STAT3/CEBPB/SMAD2/NR2F2/CSNK2A1/CDK2/RPS6KA2/SMAD3/PCGF2/PAK1/TGFB1/MED1/ABL1/CTNNB1/ROCK2/LEF1/RPS6KA3/RPS6KA4/CSNK2B/MAPK3/RPS6KA5/GSK3B/EP300/PRKACG",26
"R-HSA-112409","R-HSA-112409","RAF-independent MAPK1/3 activation","7/55","23/2914",1.12135318792965e-07,1.48579297400679e-05,9.53150209740204e-06,"MAPK1/CDK1/DUSP2/MAPK3/DUSP9/DUSP10/DUSP7",7
"R-HSA-198725","R-HSA-198725","Nuclear Events (kinase and transcription factor activation)","7/55","24/2914",1.56019024565953e-07,1.6538016603991e-05,1.06092936704848e-05,"MAPK1/RPS6KA2/MAPKAPK2/RPS6KA3/MAPK3/RPS6KA5/DUSP7",7
"R-HSA-373760","R-HSA-373760","L1CAM interactions","9/55","53/2914",3.62572208807474e-07,3.20272117779935e-05,2.05457584990902e-05,"MAPK1/CSNK2A1/RPS6KA2/PAK1/RPS6KA3/RPS6KA4/CSNK2B/MAPK3/RPS6KA5",9
"R-HSA-450282","R-HSA-450282","MAPK targets/ Nuclear events mediated by MAP kinases","7/55","30/2914",8.40882222236753e-07,6.3666796826497e-05,4.08428507943566e-05,"MAPK1/RPS6KA2/MAPKAPK2/RPS6KA3/MAPK3/RPS6KA5/DUSP7",7
"R-HSA-198753","R-HSA-198753","ERK/MAPK targets","6/55","21/2914",1.49492978331961e-06,9.9039098144924e-05,6.35345157910833e-05,"MAPK1/RPS6KA2/RPS6KA3/MAPK3/RPS6KA5/DUSP7",6
"R-HSA-9616222","R-HSA-9616222","Transcriptional regulation of granulopoiesis","6/55","27/2914",7.47336051182464e-06,0.000440097896807451,0.000282326952668931,"MYB/STAT3/CEBPB/CDK2/LEF1/EP300",6
"R-HSA-6807070","R-HSA-6807070","PTEN Regulation","8/55","59/2914",1.00797135701998e-05,0.000534224819220589,0.000342710261386793,"MAPK1/TP53/EGR1/CSNK2A1/HDAC1/LAMTOR3/CSNK2B/MAPK3",8
"R-HSA-2559582","R-HSA-2559582","Senescence-Associated Secretory Phenotype (SASP)","7/55","45/2914",1.50619706338168e-05,0.000725713130538446,0.000465551819590701,"MAPK1/STAT3/CEBPB/CDK2/RPS6KA2/RPS6KA3/MAPK3",7
