"","Gene set","Overlap","pValue","pAdj"
"1","#upgenes.DNA_0","CDK2","0.999995240769274",1
"2","#upgenes.ERS_0","GSK3A","0.978278057875188",1
"3","#upgenes.HTS_0","CSNK2A1, CSNK2B","0.99506194586042",1
"4","#upgenes.HYP_0","CDK1, EGR1, HDAC1, NR4A1, TGFB1, TP53","0.916901709539128",1
"5","#upgenes.MTL_0","","1",1
"6","#upgenes.OXD_0","MYB, NR4A2, ROCK2, SMAD3","0.898008108382081",1
"7","#upgenes.DNA_0.25","CDK2","0.999991242406183",1
"8","#upgenes.ERS_0.25","GSK3A","0.969800742922466",1
"9","#upgenes.HTS_0.25","CSNK2A1","0.998575168032888",1
"10","#upgenes.HYP_0.25","CDK1, EGR1, HDAC1, NR4A1, TP53","0.937543049536134",1
"11","#upgenes.MTL_0.25","","1",1
"12","#upgenes.OXD_0.25","NR4A2, SMAD3","0.984396824759194",1
"13","#upgenes.DNA_0.45","CDK2","0.999970101327617",1
"14","#upgenes.ERS_0.45","GSK3A","0.929351951544823",1
"15","#upgenes.HTS_0.45","CSNK2A1","0.995826523429833",1
"16","#upgenes.HYP_0.45","EGR1, NR4A1","0.996698748551162",1
"17","#upgenes.MTL_0.45","","1",1
"18","#upgenes.OXD_0.45","NR4A2, SMAD3","0.965154074765745",1
"19","#upgenes.DNA_0.5","CDK2","0.999970101327617",1
"20","#upgenes.ERS_0.5","GSK3A","0.929351951544823",1
"21","#upgenes.HTS_0.5","CSNK2A1","0.995826523429833",1
"22","#upgenes.HYP_0.5","EGR1, NR4A1","0.996698748551162",1
"23","#upgenes.MTL_0.5","","1",1
"24","#upgenes.OXD_0.5","NR4A2, SMAD3","0.965154074765745",1
"25","#upgenes.DNA_0.65","CDK2","0.99960768982695",1
"26","#upgenes.ERS_0.65","GSK3A","0.891804970061303",1
"27","#upgenes.HTS_0.65","CSNK2A1","0.978278057875188",1
"28","#upgenes.HYP_0.65","EGR1, NR4A1","0.990620757501058",1
"29","#upgenes.MTL_0.65","","1",1
"30","#upgenes.OXD_0.65","NR4A2, SMAD3","0.821446542010178",1
"31","#upgenes.DNA_0.75","CDK2","0.99960768982695",1
"32","#upgenes.ERS_0.75","","1",1
"33","#upgenes.HTS_0.75","","1",1
