"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-212436","R-HSA-212436","Generic Transcription Pathway","20/31","481/2914",2.23734465118099e-09,9.20568317422507e-07,6.18326589145944e-07,"MAPK14/MAPK1/SMAD2/SIRT1/NR4A1/CSNK2A1/CDK2/MAPK3/SMAD3/STK11/NR0B2/YY1/TWIST1/MED1/FOS/NOTCH1/CTNNB1/PPP2R5C/HDAC1/ZNF521",20
"R-HSA-73857","R-HSA-73857","RNA Polymerase II Transcription","20/31","499/2914",4.38365865439289e-09,9.20568317422507e-07,6.18326589145944e-07,"MAPK14/MAPK1/SMAD2/SIRT1/NR4A1/CSNK2A1/CDK2/MAPK3/SMAD3/STK11/NR0B2/YY1/TWIST1/MED1/FOS/NOTCH1/CTNNB1/PPP2R5C/HDAC1/ZNF521",20
"R-HSA-1266738","R-HSA-1266738","Developmental Biology","17/31","397/2914",5.92574774281735e-08,8.29604683994429e-06,5.57228208798263e-06,"MAPK14/MAPK1/STAT3/CEBPB/SMAD2/CEBPA/NR2F2/CSNK2A1/CDK2/MAPK3/SMAD3/YY1/MED1/NOTCH1/PAK1/CTNNB1/ROCK2",17
"R-HSA-450282","R-HSA-450282","MAPK targets/ Nuclear events mediated by MAP kinases","6/31","30/2914",4.32592914590472e-07,4.54222560319996e-05,3.05091845026964e-05,"MAPK14/MAPK1/DUSP7/MAPK3/MAPKAPK2/FOS",6
"R-HSA-450341","R-HSA-450341","Activation of the AP-1 family of transcription factors","4/31","10/2914",2.10757020329644e-06,0.000177035897076901,0.000118911329364936,"MAPK14/MAPK1/MAPK3/FOS",4
"R-HSA-198725","R-HSA-198725","Nuclear Events (kinase and transcription factor activation)","5/31","24/2914",3.59040805419311e-06,0.000251328563793517,0.000168812168162062,"MAPK14/MAPK1/DUSP7/MAPK3/MAPKAPK2",5
"R-HSA-2559582","R-HSA-2559582","Senescence-Associated Secretory Phenotype (SASP)","6/31","45/2914",5.30833339984987e-06,0.000290183365600114,0.000194910130277771,"MAPK1/STAT3/CEBPB/CDK2/MAPK3/FOS",6
"R-HSA-2559583","R-HSA-2559583","Cellular Senescence","8/31","99/2914",5.52730220190693e-06,0.000290183365600114,0.000194910130277771,"MAPK14/MAPK1/STAT3/CEBPB/CDK2/MAPK3/MAPKAPK2/FOS",8
"R-HSA-450294","R-HSA-450294","MAP kinase activation","6/31","60/2914",2.91807893572857e-05,0.00136177017000666,0.000914672695643574,"MAPK14/MAPK1/DUSP7/MAPK3/MAPKAPK2/FOS",6
"R-HSA-195258","R-HSA-195258","RHO GTPase Effectors","8/31","130/2914",4.19175469213512e-05,0.00157971304589926,0.00106106039173184,"MAPK14/MAPK1/MAPK3/PLK1/PAK1/CTNNB1/PPP2R5C/ROCK2",8
