"","Gene set","Overlap","pValue","pAdj"
"1","DNA_thresholded_050","","1",1
"2","DNA_thresholded_100","","1",1
"3","DNA_thresholded_200","","1",1
"4","DNA_thresholded_300","YY1, CDK2","0.996960578457412",1
"5","DNA_thresholded_400","YY1, CDK2","0.999719584081884",1
"6","DNA_thresholded_477","YY1, CDK2","0.999956536711405",1
"7","ERS_thresholded_050","","1",1
"8","ERS_thresholded_100","","1",1
"9","ERS_thresholded_200","","1",1
"10","ERS_thresholded_300","CEBPB","0.999643780610411",1
"11","ERS_thresholded_400","CEBPB","0.999972739297411",1
"12","ERS_thresholded_477","CEBPB, CSNK2A1","0.999945097575544",1
"13","HTS_thresholded_050","","1",1
"14","HTS_thresholded_100","MAPKAPK2","0.932104831263822",1
"15","HTS_thresholded_200","MAPKAPK2, MAPK1, MAPK3","0.898001869769381",1
"16","HTS_thresholded_300","MAPKAPK2, MAPK1, MAPK3","0.985065508702904",1
"17","HTS_thresholded_400","MAPKAPK2, MAPK1, MAPK3, SIRT1, CSNK2A1","0.976356131252694",1
"18","HTS_thresholded_477","MAPKAPK2, MAPK1, MAPK3, SIRT1, CSNK2A1, FOS","0.982400932883372",1
"19","HYP_thresholded_050","","1",1
"20","HYP_thresholded_100","EGR1","0.932411703753242",1
"21","HYP_thresholded_200","EGR1","0.995374246118694",1
"22","HYP_thresholded_300","EGR1","0.999674711138082",1
"23","HYP_thresholded_400","EGR1, HDAC1, NR4A1","0.998197754901805",1
"24","HYP_thresholded_477","EGR1, HDAC1, NR4A1, NOTCH1","0.998392209779328",1
"25","MTL_thresholded_050","","1",1
"26","MTL_thresholded_100","","1",1
"27","MTL_thresholded_200","","1",1
"28","MTL_thresholded_300","","1",1
"29","MTL_thresholded_400","","1",1
"30","MTL_thresholded_477","","1",1
"31","OXD_thresholded_050","","1",1
"32","OXD_thresholded_100","","1",1
"33","OXD_thresholded_200","ROCK2, SMAD3","0.969211906062229",1
"34","OXD_thresholded_300","ROCK2, SMAD3","0.996825709260998",1
"35","OXD_thresholded_400","ROCK2, SMAD3","0.999675246825734",1
"36","OXD_thresholded_477","ROCK2, SMAD3, SIRT1","0.999598236116279",1
