"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-194315","R-HSA-194315","Signaling by Rho GTPases","30/59","228/2914",8.02195651978416e-19,3.96284652077338e-16,2.71057688721128e-16,"ABL1/MAPK1/MAPK3/CTNNB1/PPP2R5C/ROCK2/MAPK11/PLK1/MAPK14/RHOA/PRKCD/ARHGAP30/ARHGAP20/GMIP/ARAP2/ARHGAP22/ARHGEF10/ARHGDIG/ARHGAP31/STARD8/SRGAP1/MYO9B/ARHGAP21/TAGAP/ARHGAP29/ARHGEF3/ARHGAP23/ARHGEF17/TRIO/ARHGAP19",30
"R-HSA-194840","R-HSA-194840","Rho GTPase cycle","20/59","106/2914",2.35051349781927e-15,5.80576833961359e-13,3.97113069894729e-13,"RHOA/ARHGAP30/ARHGAP20/GMIP/ARAP2/ARHGAP22/ARHGEF10/ARHGDIG/ARHGAP31/STARD8/SRGAP1/MYO9B/ARHGAP21/TAGAP/ARHGAP29/ARHGEF3/ARHGAP23/ARHGEF17/TRIO/ARHGAP19",20
"R-HSA-1266738","R-HSA-1266738","Developmental Biology","25/59","397/2914",3.92160266366386e-08,6.4575723861665e-06,4.41696300012667e-06,"GSK3B/FOXO1/ABL1/MAPK1/MAPK3/CTNNB1/ROCK2/CSNK2A1/CDK5/MAPK11/GATA2/SMAD3/CEBPA/JUN/NFKB1/RELA/STAT3/RPS6KA3/NCOR2/MAPK14/RHOA/FYN/SRGAP1/MYO9B/TRIO",25
"R-HSA-450341","R-HSA-450341","Activation of the AP-1 family of transcription factors","5/59","10/2914",6.68816067917507e-07,8.25987843878121e-05,5.64973573161894e-05,"MAPK1/MAPK3/MAPK11/JUN/MAPK14",5
"R-HSA-450282","R-HSA-450282","MAPK targets/ Nuclear events mediated by MAP kinases","7/59","30/2914",1.37453373322772e-06,0.000135803932842899,9.28895428139152e-05,"MAPK1/MAPK3/MAPK11/JUN/RPS6KA3/MAPK14/DUSP7",7
"R-HSA-198753","R-HSA-198753","ERK/MAPK targets","6/59","21/2914",2.28226458276984e-06,0.00018790645064805,0.000128527531766512,"MAPK1/MAPK3/MAPK11/RPS6KA3/MAPK14/DUSP7",6
"R-HSA-112409","R-HSA-112409","RAF-independent MAPK1/3 activation","6/59","23/2914",4.11414937724205e-06,0.000290341398908225,0.000198592774450331,"MAPK1/MAPK3/CDK1/DUSP2/DUSP7/DUSP10",6
"R-HSA-198725","R-HSA-198725","Nuclear Events (kinase and transcription factor activation)","6/59","24/2914",5.3998979821249e-06,0.000333443700396213,0.000228074638455539,"MAPK1/MAPK3/MAPK11/RPS6KA3/MAPK14/DUSP7",6
"R-HSA-166520","R-HSA-166520","Signaling by NTRKs","10/59","89/2914",7.79810965610307e-06,0.000428029574457213,0.000292771134457203,"MAPK1/MAPK3/CDK5/MAPK11/STAT3/RPS6KA3/MAPK14/DUSP7/RHOA/FYN",10
"R-HSA-5668599","R-HSA-5668599","RHO GTPases Activate NADPH Oxidases","5/59","16/2914",1.05587917767381e-05,0.000521604313770863,0.000356776016877151,"MAPK1/MAPK3/MAPK11/MAPK14/PRKCD",5
"R-HSA-168142","R-HSA-168142","Toll Like Receptor 10 (TLR10) Cascade","9/59","78/2914",1.88252712567019e-05,0.000672640278532758,0.000460084230575358,"MAPK1/MAPK3/MAPK11/JUN/NFKB1/RELA/RPS6KA3/MAPK14/DUSP7",9
"R-HSA-168176","R-HSA-168176","Toll Like Receptor 5 (TLR5) Cascade","9/59","78/2914",1.88252712567019e-05,0.000672640278532758,0.000460084230575358,"MAPK1/MAPK3/MAPK11/JUN/NFKB1/RELA/RPS6KA3/MAPK14/DUSP7",9
"R-HSA-975871","R-HSA-975871","MyD88 cascade initiated on plasma membrane","9/59","78/2914",1.88252712567019e-05,0.000672640278532758,0.000460084230575358,"MAPK1/MAPK3/MAPK11/JUN/NFKB1/RELA/RPS6KA3/MAPK14/DUSP7",9
"R-HSA-450294","R-HSA-450294","MAP kinase activation","8/59","60/2914",1.95731467789164e-05,0.000672640278532758,0.000460084230575358,"MAPK1/MAPK3/MAPK11/JUN/NFKB1/RPS6KA3/MAPK14/DUSP7",8
"R-HSA-2559583","R-HSA-2559583","Cellular Senescence","10/59","99/2914",2.04242999554481e-05,0.000672640278532758,0.000460084230575358,"TP53/MAPK1/MAPK3/MAPK11/JUN/NFKB1/RELA/STAT3/RPS6KA3/MAPK14",10
"R-HSA-2559582","R-HSA-2559582","Senescence-Associated Secretory Phenotype (SASP)","7/59","45/2914",2.41764343973814e-05,0.000746447412019151,0.000510568121155225,"MAPK1/MAPK3/JUN/NFKB1/RELA/STAT3/RPS6KA3",7
"R-HSA-975138","R-HSA-975138","TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation","9/59","83/2914",3.13589949366701e-05,0.000813398261934579,0.000556362331304069,"MAPK1/MAPK3/MAPK11/JUN/NFKB1/RELA/RPS6KA3/MAPK14/DUSP7",9
"R-HSA-448424","R-HSA-448424","Interleukin-17 signaling","8/59","64/2914",3.17857540895313e-05,0.000813398261934579,0.000556362331304069,"MAPK1/MAPK3/MAPK11/JUN/NFKB1/RPS6KA3/MAPK14/DUSP7",8
"R-HSA-168181","R-HSA-168181","Toll Like Receptor 7/8 (TLR7/8) Cascade","9/59","84/2914",3.45725867432975e-05,0.000813398261934579,0.000556362331304069,"MAPK1/MAPK3/MAPK11/JUN/NFKB1/RELA/RPS6KA3/MAPK14/DUSP7",9
"R-HSA-975155","R-HSA-975155","MyD88 dependent cascade initiated on endosome","9/59","84/2914",3.45725867432975e-05,0.000813398261934579,0.000556362331304069,"MAPK1/MAPK3/MAPK11/JUN/NFKB1/RELA/RPS6KA3/MAPK14/DUSP7",9
"R-HSA-195258","R-HSA-195258","RHO GTPase Effectors","11/59","130/2914",4.08835840340653e-05,0.000813398261934579,0.000556362331304069,"ABL1/MAPK1/MAPK3/CTNNB1/PPP2R5C/ROCK2/MAPK11/PLK1/MAPK14/RHOA/PRKCD",11
"R-HSA-166058","R-HSA-166058","MyD88:MAL(TIRAP) cascade initiated on plasma membrane","9/59","86/2914",4.18452396334755e-05,0.000813398261934579,0.000556362331304069,"MAPK1/MAPK3/MAPK11/JUN/NFKB1/RELA/RPS6KA3/MAPK14/DUSP7",9
"R-HSA-168138","R-HSA-168138","Toll Like Receptor 9 (TLR9) Cascade","9/59","86/2914",4.18452396334755e-05,0.000813398261934579,0.000556362331304069,"MAPK1/MAPK3/MAPK11/JUN/NFKB1/RELA/RPS6KA3/MAPK14/DUSP7",9
"R-HSA-168188","R-HSA-168188","Toll Like Receptor TLR6:TLR2 Cascade","9/59","86/2914",4.18452396334755e-05,0.000813398261934579,0.000556362331304069,"MAPK1/MAPK3/MAPK11/JUN/NFKB1/RELA/RPS6KA3/MAPK14/DUSP7",9
"R-HSA-168164","R-HSA-168164","Toll Like Receptor 3 (TLR3) Cascade","9/59","87/2914",4.59430820200236e-05,0.000813398261934579,0.000556362331304069,"MAPK1/MAPK3/MAPK11/JUN/NFKB1/RELA/RPS6KA3/MAPK14/DUSP7",9
"R-HSA-168179","R-HSA-168179","Toll Like Receptor TLR1:TLR2 Cascade","9/59","87/2914",4.59430820200236e-05,0.000813398261934579,0.000556362331304069,"MAPK1/MAPK3/MAPK11/JUN/NFKB1/RELA/RPS6KA3/MAPK14/DUSP7",9
"R-HSA-181438","R-HSA-181438","Toll Like Receptor 2 (TLR2) Cascade","9/59","87/2914",4.59430820200236e-05,0.000813398261934579,0.000556362331304069,"MAPK1/MAPK3/MAPK11/JUN/NFKB1/RELA/RPS6KA3/MAPK14/DUSP7",9
"R-HSA-5675221","R-HSA-5675221","Negative regulation of MAPK pathway","6/59","34/2914",4.61035452108668e-05,0.000813398261934579,0.000556362331304069,"MAPK1/MAPK3/PPP2R5C/DUSP2/DUSP7/DUSP10",6
"R-HSA-166166","R-HSA-166166","MyD88-independent TLR4 cascade ","9/59","90/2914",6.03360588574131e-05,0.00098258269426826,0.00067208405041575,"MAPK1/MAPK3/MAPK11/JUN/NFKB1/RELA/RPS6KA3/MAPK14/DUSP7",9
"R-HSA-937061","R-HSA-937061","TRIF(TICAM1)-mediated TLR4 signaling ","9/59","90/2914",6.03360588574131e-05,0.00098258269426826,0.00067208405041575,"MAPK1/MAPK3/MAPK11/JUN/NFKB1/RELA/RPS6KA3/MAPK14/DUSP7",9
"R-HSA-187037","R-HSA-187037","Signaling by NTRK1 (TRKA)","8/59","70/2914",6.16600476160244e-05,0.00098258269426826,0.00067208405041575,"MAPK1/MAPK3/MAPK11/STAT3/RPS6KA3/MAPK14/DUSP7/RHOA",8
"R-HSA-212436","R-HSA-212436","Generic Transcription Pathway","22/59","481/2914",8.35853684004699e-05,0.00129034912468225,0.000882595501860225,"TP53/GSK3B/FOXO1/ABL1/MAPK1/MAPK3/CTNNB1/VDR/NR0B2/PPP2R5C/CSNK2A1/CDK5/CDK1/MAPK11/GATA2/ESR2/SMAD3/STK11/JUN/PARP1/NCOR2/MAPK14",22
"R-HSA-422475","R-HSA-422475","Axon guidance","15/59","254/2914",0.000100830982535724,0.0015094092537166,0.00103243206998301,"GSK3B/ABL1/MAPK1/MAPK3/ROCK2/CSNK2A1/CDK5/MAPK11/RPS6KA3/MAPK14/RHOA/FYN/SRGAP1/MYO9B/TRIO",15
"R-HSA-73857","R-HSA-73857","RNA Polymerase II Transcription","22/59","499/2914",0.000147627804760304,0.00214494516328206,0.00146713700706061,"TP53/GSK3B/FOXO1/ABL1/MAPK1/MAPK3/CTNNB1/VDR/NR0B2/PPP2R5C/CSNK2A1/CDK5/CDK1/MAPK11/GATA2/ESR2/SMAD3/STK11/JUN/PARP1/NCOR2/MAPK14",22
"R-HSA-2559580","R-HSA-2559580","Oxidative Stress Induced Senescence","6/59","44/2914",0.000206788409225806,0.00291867069021566,0.00199636328906718,"TP53/MAPK1/MAPK3/MAPK11/JUN/MAPK14",6
"R-HSA-166016","R-HSA-166016","Toll Like Receptor 4 (TLR4) Cascade","9/59","110/2914",0.000289227653043034,0.0039688461278683,0.00271468060312321,"MAPK1/MAPK3/MAPK11/JUN/NFKB1/RELA/RPS6KA3/MAPK14/DUSP7",9
"R-HSA-1257604","R-HSA-1257604","PIP3 activates AKT signaling","11/59","172/2914",0.000512925048747084,0.00676069208105742,0.00462429609635506,"TP53/GSK3B/FOXO1/MAPK1/MAPK3/PPP2R5C/CSNK2A1/ESR2/JUN/FYN/PREX2",11
