"","Gene set","Overlap","pValue","pAdj"
"1","DNA_thresholded_050","GADD45A","0.731612488547283",1
"2","DNA_thresholded_100","GADD45A","0.927977828859285",1
"3","DNA_thresholded_200","GADD45A","0.994692623839577",1
"4","DNA_thresholded_300","GADD45A, CDK2, ARID3A","0.982941589449308",1
"5","DNA_thresholded_400","GADD45A, CDK2, ARID3A","0.997796849775347",1
"6","DNA_thresholded_477","GADD45A, CDK2, ARID3A, TFDP1, TP73, GRB2","0.979546638798206",1
"7","ERS_thresholded_050","","1",1
"8","ERS_thresholded_100","","1",1
"9","ERS_thresholded_200","","1",1
"10","ERS_thresholded_300","NFYB, ATF4","0.995971649489332",1
"11","ERS_thresholded_400","NFYB, ATF4","0.999569084620645",1
"12","ERS_thresholded_477","NFYB, ATF4, EIF2S1, CSNK2A1","0.9975487563896",1
"13","HTS_thresholded_050","","1",1
"14","HTS_thresholded_100","","1",1
"15","HTS_thresholded_200","ATM, CDKN1A","0.965612264217596",1
"16","HTS_thresholded_300","ATM, CDKN1A, PPARG","0.982385990423627",1
"17","HTS_thresholded_400","ATM, CDKN1A, PPARG, EIF2S1, CSNK2A1","0.971540769631031",1
"18","HTS_thresholded_477","ATM, CDKN1A, PPARG, EIF2S1, CSNK2A1, AKT1, FOXO1","0.949069774790611",1
"19","HYP_thresholded_050","","1",1
"20","HYP_thresholded_100","NFKB1, GATA3","0.731774930042122",1
"21","HYP_thresholded_200","NFKB1, GATA3, KLF4","0.887432387362745",1
"22","HYP_thresholded_300","NFKB1, GATA3, KLF4, GRB10, MYBL2","0.874559993347985",1
"23","HYP_thresholded_400","NFKB1, GATA3, KLF4, GRB10, MYBL2, HBP1, NR3C1","0.867003800994",1
"24","HYP_thresholded_477","NFKB1, GATA3, KLF4, GRB10, MYBL2, HBP1, NR3C1, CDKN1A, MYOD1","0.824933195134715",1
"25","MTL_thresholded_050","","1",1
"26","MTL_thresholded_100","","1",1
"27","MTL_thresholded_200","CDK5","0.994145630972562",1
"28","MTL_thresholded_300","CDK5","0.999512356225477",1
"29","MTL_thresholded_400","CDK5","0.999956100635919",1
"30","MTL_thresholded_477","CDK5, ATF1","0.999907476462176",1
"31","OXD_thresholded_050","SRC","0.73010047834503",1
"32","OXD_thresholded_100","SRC","0.926565677105174",1
"33","OXD_thresholded_200","SRC, RAF1, RHOA, ROCK2, SMAD3, FYN","0.386848700516377",1
"34","OXD_thresholded_300","SRC, RAF1, RHOA, ROCK2, SMAD3, FYN, MAP3K5","0.615099062545178",1
"35","OXD_thresholded_400","SRC, RAF1, RHOA, ROCK2, SMAD3, FYN, MAP3K5","0.859529345015339",1
"36","OXD_thresholded_477","SRC, RAF1, RHOA, ROCK2, SMAD3, FYN, MAP3K5","0.9445029516099",1
