"","Gene set","Overlap","pValue","pAdj"
"1","DNA_thresholded_050","","1",1
"2","DNA_thresholded_100","","1",1
"3","DNA_thresholded_200","","1",1
"4","DNA_thresholded_300","","1",1
"5","DNA_thresholded_400","","1",1
"6","DNA_thresholded_477","","1",1
"7","ERS_thresholded_050","","1",1
"8","ERS_thresholded_100","","1",1
"9","ERS_thresholded_200","","1",1
"10","ERS_thresholded_300","EIF4E","0.83992427711562",1
"11","ERS_thresholded_400","EIF4E","0.91152487528254",1
"12","ERS_thresholded_477","EIF4E","0.943908030506331",1
"13","HTS_thresholded_050","","1",1
"14","HTS_thresholded_100","","1",1
"15","HTS_thresholded_200","CDKN1A, HSP90AA1, CREBBP","0.115633101746356",1
"16","HTS_thresholded_300","CDKN1A, HSP90AA1, CREBBP","0.257486748896886",1
"17","HTS_thresholded_400","CDKN1A, HSP90AA1, CREBBP","0.411134153035792",1
"18","HTS_thresholded_477","CDKN1A, HSP90AA1, CREBBP, AKT1","0.286150691633468",1
"19","HYP_thresholded_050","","1",1
"20","HYP_thresholded_100","","1",1
"21","HYP_thresholded_200","","1",1
"22","HYP_thresholded_300","","1",1
"23","HYP_thresholded_400","","1",1
"24","HYP_thresholded_477","CDKN1A","0.946641177651167",1
"25","MTL_thresholded_050","","1",1
"26","MTL_thresholded_100","","1",1
"27","MTL_thresholded_200","","1",1
"28","MTL_thresholded_300","","1",1
"29","MTL_thresholded_400","","1",1
"30","MTL_thresholded_477","","1",1
"31","OXD_thresholded_050","","1",1
"32","OXD_thresholded_100","","1",1
"33","OXD_thresholded_200","SMAD3, USF1","0.339837051453529",1
"34","OXD_thresholded_300","SMAD3, USF1","0.537186503023165",1
"35","OXD_thresholded_400","SMAD3, USF1","0.685598056250866",1
"36","OXD_thresholded_477","SMAD3, USF1","0.770077871921988",1
