"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-212436","R-HSA-212436","Generic Transcription Pathway","20/30","481/2914",9.3569262943745e-10,3.5630001233554e-07,2.4193810491287e-07,"CSNK2A1/AKT1/CTNNB1/NR0B2/CREB1/TCF7/MAPK14/GATA3/PCGF2/YAP1/CDK2/EP300/MDM2/MEN1/UBE2I/MAPK11/TWIST1/ESR2/AKT3/STAT1",20
"R-HSA-73857","R-HSA-73857","RNA Polymerase II Transcription","20/30","499/2914",1.84611405355202e-09,3.5630001233554e-07,2.4193810491287e-07,"CSNK2A1/AKT1/CTNNB1/NR0B2/CREB1/TCF7/MAPK14/GATA3/PCGF2/YAP1/CDK2/EP300/MDM2/MEN1/UBE2I/MAPK11/TWIST1/ESR2/AKT3/STAT1",20
"R-HSA-112409","R-HSA-112409","RAF-independent MAPK1/3 activation","5/30","23/2914",2.41436180614541e-06,0.000198047577212665,0.000134480083790438,"DUSP9/DUSP7/DUSP10/DUSP8/DUSP2",5
"R-HSA-198725","R-HSA-198725","Nuclear Events (kinase and transcription factor activation)","5/30","24/2914",3.0278458601832e-06,0.000198047577212665,0.000134480083790438,"CREB1/MAPK14/MAPK11/MEF2A/DUSP7",5
"R-HSA-5674400","R-HSA-5674400","Constitutive Signaling by AKT1 E17K in Cancer","5/30","24/2914",3.0278458601832e-06,0.000198047577212665,0.000134480083790438,"AKT1/CREB1/GSK3A/MDM2/AKT3",5
"R-HSA-5633007","R-HSA-5633007","Regulation of TP53 Activity","8/30","95/2914",3.07845974941966e-06,0.000198047577212665,0.000134480083790438,"CSNK2A1/AKT1/MAPK14/CDK2/EP300/MDM2/MAPK11/AKT3",8
"R-HSA-198323","R-HSA-198323","AKT phosphorylates targets in the cytosol","4/30","13/2914",6.12698488042071e-06,0.000337859451977485,0.000229416426349588,"AKT1/GSK3A/MDM2/AKT3",4
"R-HSA-450282","R-HSA-450282","MAPK targets/ Nuclear events mediated by MAP kinases","5/30","30/2914",9.72242297202431e-06,0.000469106908400173,0.000318537278951849,"CREB1/MAPK14/MAPK11/MEF2A/DUSP7",5
"R-HSA-3769402","R-HSA-3769402","Deactivation of the beta-catenin transactivating complex","5/30","31/2914",1.15089287523e-05,0.000493605166487535,0.000335172311031896,"AKT1/CTNNB1/TCF7/SOX6/MEN1",5
"R-HSA-5675221","R-HSA-5675221","Negative regulation of MAPK pathway","5/30","34/2914",1.84447443529038e-05,0.000711967132022086,0.000483446457249793,"DUSP9/DUSP7/DUSP10/DUSP8/DUSP2",5
