"","Gene set","Overlap","pValue","pAdj"
"1","DNA_thresholded_050","CHEK1","0.740890690482654",1
"2","DNA_thresholded_100","CHEK1","0.932871339504893",1
"3","DNA_thresholded_200","CHEK1","0.995388164139772",1
"4","DNA_thresholded_300","CHEK1, CARM1","0.99695453696204",1
"5","DNA_thresholded_400","CHEK1, CARM1, E2F4","0.998253790122624",1
"6","DNA_thresholded_477","CHEK1, CARM1, E2F4","0.999679143063179",1
"7","ERS_thresholded_050","","1",1
"8","ERS_thresholded_100","","1",1
"9","ERS_thresholded_200","","1",1
"10","ERS_thresholded_300","CSNK2A2","0.999642999718662",1
"11","ERS_thresholded_400","CSNK2A2","0.999972660704812",1
"12","ERS_thresholded_477","CSNK2A2","0.999996205913432",1
"13","HTS_thresholded_050","","1",1
"14","HTS_thresholded_100","GSK3B","0.932053651171905",1
"15","HTS_thresholded_200","GSK3B, MAPK1, MAPK3","0.897897483183503",1
"16","HTS_thresholded_300","GSK3B, MAPK1, MAPK3, CSNK2A2","0.952686599869639",1
"17","HTS_thresholded_400","GSK3B, MAPK1, MAPK3, CSNK2A2","0.992265259192293",1
"18","HTS_thresholded_477","GSK3B, MAPK1, MAPK3, CSNK2A2","0.998303685863422",1
"19","HYP_thresholded_050","","1",1
"20","HYP_thresholded_100","","1",1
"21","HYP_thresholded_200","","1",1
"22","HYP_thresholded_300","","1",1
"23","HYP_thresholded_400","","1",1
"24","HYP_thresholded_477","","1",1
"25","MTL_thresholded_050","","1",1
"26","MTL_thresholded_100","","1",1
"27","MTL_thresholded_200","","1",1
"28","MTL_thresholded_300","","1",1
"29","MTL_thresholded_400","","1",1
"30","MTL_thresholded_477","","1",1
"31","OXD_thresholded_050","","1",1
"32","OXD_thresholded_100","","1",1
"33","OXD_thresholded_200","SMAD3","0.995325325520915",1
"34","OXD_thresholded_300","SMAD3, STAT1","0.996819480980452",1
"35","OXD_thresholded_400","SMAD3, STAT1","0.999674392882781",1
"36","OXD_thresholded_477","SMAD3, STAT1","0.999944057099892",1
