"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-112409","R-HSA-112409","RAF-independent MAPK1/3 activation","6/24","23/2914",1.46697567156504e-08,5.55983779523151e-06,3.25823017579183e-06,"MAPK3/MAPK1/CDK1/DUSP7/DUSP10/DUSP2",6
"R-HSA-212436","R-HSA-212436","Generic Transcription Pathway","16/24","481/2914",4.89015656275396e-08,9.26684668641876e-06,5.43064755126887e-06,"MAPK3/TP53/CHEK1/SMAD3/E2F4/MAPK1/GSK3B/MAPK14/CDK1/STK11/CSNK2A2/TWIST1/CARM1/CTNNB1/SMAD4/STAT1",16
"R-HSA-73857","R-HSA-73857","RNA Polymerase II Transcription","16/24","499/2914",8.40810881872956e-08,1.0622244140995e-05,6.22495073948048e-06,"MAPK3/TP53/CHEK1/SMAD3/E2F4/MAPK1/GSK3B/MAPK14/CDK1/STK11/CSNK2A2/TWIST1/CARM1/CTNNB1/SMAD4/STAT1",16
"R-HSA-8878166","R-HSA-8878166","Transcriptional regulation by RUNX2","7/24","62/2914",3.64625740242369e-07,3.45482888879644e-05,2.02463239976684e-05,"MAPK3/MAPK1/GSK3B/CDK1/TWIST1/SMAD4/STAT1",7
"R-HSA-6804114","R-HSA-6804114","TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest","4/24","15/2914",4.55306481160988e-06,0.000345122312720029,0.000202251931631513,"TP53/E2F4/CDK1/CARM1",4
"R-HSA-5675221","R-HSA-5675221","Negative regulation of MAPK pathway","5/24","34/2914",5.78402386176583e-06,0.000365357507268208,0.000214110356988174,"MAPK3/MAPK1/DUSP7/DUSP10/DUSP2",5
"R-HSA-198753","R-HSA-198753","ERK/MAPK targets","4/24","21/2914",1.93133799121311e-05,0.00104568156952824,0.000612800475407469,"MAPK3/MAPK1/MAPK14/DUSP7",4
"R-HSA-198725","R-HSA-198725","Nuclear Events (kinase and transcription factor activation)","4/24","24/2914",3.37266983951697e-05,0.00142026874352992,0.000832319691389568,"MAPK3/MAPK1/MAPK14/DUSP7",4
"R-HSA-982772","R-HSA-982772","Growth hormone receptor signaling","4/24","24/2914",3.37266983951697e-05,0.00142026874352992,0.000832319691389568,"MAPK3/MAPK1/STAT3/STAT1",4
"R-HSA-450341","R-HSA-450341","Activation of the AP-1 family of transcription factors","3/24","10/2914",5.67587861093639e-05,0.0020743858123822,0.00121565173285,"MAPK3/MAPK1/MAPK14",3
"R-HSA-6804756","R-HSA-6804756","Regulation of TP53 Activity through Phosphorylation","5/24","56/2914",7.03731560050008e-05,0.0020743858123822,0.00121565173285,"TP53/CHEK1/MAPK14/STK11/CSNK2A2",5
"R-HSA-450282","R-HSA-450282","MAPK targets/ Nuclear events mediated by MAP kinases","4/24","30/2914",8.41493142364118e-05,0.0020743858123822,0.00121565173285,"MAPK3/MAPK1/MAPK14/DUSP7",4
"R-HSA-6791312","R-HSA-6791312","TP53 Regulates Transcription of Cell Cycle Genes","4/24","30/2914",8.41493142364118e-05,0.0020743858123822,0.00121565173285,"TP53/E2F4/CDK1/CARM1",4
